"","SeasonFrom","SeasonTo","Matchday","Day","Date","Time","Home","Guest","Score90","Score45","Score90Home","Score90Guest","Score45Home","Score45Guest","PointsHome","PointsGuest","GoalsTotal90","GoalsTotal45","HomeID","GuestID"
"12654",2004,2005,18,"Sunday",2005-01-23,17:30:00,"Bochum","Hertha","2:2","1:2",2,2,1,2,1,1,4,3,29,7
"12655",2004,2005,19,"Saturday",2005-01-29,15:30:00,"HSV","Mainz","2:1","1:1",2,1,1,1,3,0,3,2,10,50
"12656",2004,2005,19,"Saturday",2005-01-29,15:30:00,"Leverkusen","Bochum","4:0","2:0",4,0,2,0,3,0,4,2,36,29
"12657",2004,2005,19,"Saturday",2005-01-29,15:30:00,"Bielefeld","Hannover","0:1","0:1",0,1,0,1,0,3,1,1,28,18
"12658",2004,2005,19,"Saturday",2005-01-29,15:30:00,"Dortmund","Gladbach","1:1","1:0",1,1,1,0,1,1,2,1,16,20
"12659",2004,2005,19,"Saturday",2005-01-29,15:30:00,"Freiburg","Wolfsburg","1:0","0:0",1,0,0,0,3,0,1,0,45,46
"12660",2004,2005,19,"Saturday",2005-01-29,15:30:00,"K'lautern","Schalke","2:0","0:0",2,0,0,0,3,0,2,0,13,6
"12661",2004,2005,19,"Saturday",2005-01-29,15:30:00,"Stuttgart","Nürnberg","2:4","0:2",2,4,0,2,0,3,6,2,14,15
"12662",2004,2005,19,"Sunday",2005-01-30,17:30:00,"Hertha","Bayern","0:0","0:0",0,0,0,0,1,1,0,0,7,21
"12663",2004,2005,19,"Sunday",2005-01-30,17:30:00,"Bremen","Rostock","3:2","2:1",3,2,2,1,3,0,5,3,8,43
"12664",2004,2005,20,"Saturday",2005-02-05,15:30:00,"Stuttgart","K'lautern","1:1","1:0",1,1,1,0,1,1,2,1,14,13
"12665",2004,2005,20,"Saturday",2005-02-05,15:30:00,"Hannover","Dortmund","1:3","0:2",1,3,0,2,0,3,4,2,18,16
"12666",2004,2005,20,"Saturday",2005-02-05,15:30:00,"Bochum","Bielefeld","1:1","1:1",1,1,1,1,1,1,2,2,29,28
"12667",2004,2005,20,"Saturday",2005-02-05,15:30:00,"Bayern","Leverkusen","2:0","1:0",2,0,1,0,3,0,2,1,21,36
"12668",2004,2005,20,"Saturday",2005-02-05,15:30:00,"Mainz","Hertha","0:3","0:1",0,3,0,1,0,3,3,1,50,7
"12669",2004,2005,20,"Saturday",2005-02-05,15:30:00,"Nürnberg","HSV","1:3","0:1",1,3,0,1,0,3,4,1,15,10
"12670",2004,2005,20,"Saturday",2005-02-05,15:30:00,"Rostock","Schalke","2:2","0:1",2,2,0,1,1,1,4,1,43,6
"12671",2004,2005,20,"Sunday",2005-02-06,17:30:00,"Gladbach","Freiburg","3:2","2:1",3,2,2,1,3,0,5,3,20,45
"12672",2004,2005,20,"Sunday",2005-02-06,17:30:00,"Wolfsburg","Bremen","2:3","1:0",2,3,1,0,0,3,5,1,46,8
"12673",2004,2005,21,"Saturday",2005-02-12,15:30:00,"Dortmund","Bochum","1:0","1:0",1,0,1,0,3,0,1,1,16,29
"12674",2004,2005,21,"Saturday",2005-02-12,15:30:00,"Freiburg","Hannover","0:0","0:0",0,0,0,0,1,1,0,0,45,18
"12675",2004,2005,21,"Saturday",2005-02-12,15:30:00,"Bremen","Gladbach","2:0","1:0",2,0,1,0,3,0,2,1,8,20
"12676",2004,2005,21,"Saturday",2005-02-12,15:30:00,"Schalke","Wolfsburg","3:0","2:0",3,0,2,0,3,0,3,2,6,46
"12677",2004,2005,21,"Saturday",2005-02-12,15:30:00,"K'lautern","Rostock","2:1","1:0",2,1,1,0,3,0,3,1,13,43
"12678",2004,2005,21,"Saturday",2005-02-12,15:30:00,"HSV","Stuttgart","2:1","1:1",2,1,1,1,3,0,3,2,10,14
"12679",2004,2005,21,"Saturday",2005-02-12,15:30:00,"Hertha","Nürnberg","2:1","1:0",2,1,1,0,3,0,3,1,7,15
"12680",2004,2005,21,"Sunday",2005-02-13,17:30:00,"Leverkusen","Mainz","2:0","0:0",2,0,0,0,3,0,2,0,36,50
"12681",2004,2005,21,"Sunday",2005-02-13,17:30:00,"Bielefeld","Bayern","3:1","1:0",3,1,1,0,3,0,4,1,28,21
"12682",2004,2005,22,"Saturday",2005-02-19,15:30:00,"HSV","K'lautern","2:1","2:0",2,1,2,0,3,0,3,2,10,13
"12683",2004,2005,22,"Saturday",2005-02-19,15:30:00,"Bochum","Freiburg","3:1","1:0",3,1,1,0,3,0,4,1,29,45
"12684",2004,2005,22,"Saturday",2005-02-19,15:30:00,"Bayern","Dortmund","5:0","4:0",5,0,4,0,3,0,5,4,21,16
"12685",2004,2005,22,"Saturday",2005-02-19,15:30:00,"Mainz","Bielefeld","0:0","0:0",0,0,0,0,1,1,0,0,50,28
"12686",2004,2005,22,"Saturday",2005-02-19,15:30:00,"Nürnberg","Leverkusen","2:4","1:2",2,4,1,2,0,3,6,3,15,36
"12687",2004,2005,22,"Saturday",2005-02-19,15:30:00,"Wolfsburg","Rostock","4:0","2:0",4,0,2,0,3,0,4,2,46,43
"12688",2004,2005,22,"Saturday",2005-02-19,15:30:00,"Hannover","Bremen","1:4","1:2",1,4,1,2,0,3,5,3,18,8
"12689",2004,2005,22,"Sunday",2005-02-20,17:30:00,"Stuttgart","Hertha","1:0","1:0",1,0,1,0,3,0,1,1,14,7
"12690",2004,2005,22,"Sunday",2005-02-20,17:30:00,"Gladbach","Schalke","1:3","1:1",1,3,1,1,0,3,4,2,20,6
"12691",2004,2005,23,"Saturday",2005-02-26,15:30:00,"Dortmund","Mainz","3:0","1:0",3,0,1,0,3,0,3,1,16,50
"12692",2004,2005,23,"Saturday",2005-02-26,15:30:00,"Freiburg","Bayern","0:1","0:0",0,1,0,0,0,3,1,0,45,21
"12693",2004,2005,23,"Saturday",2005-02-26,15:30:00,"Bremen","Bochum","4:0","1:0",4,0,1,0,3,0,4,1,8,29
"12694",2004,2005,23,"Saturday",2005-02-26,15:30:00,"Rostock","Gladbach","0:0","0:0",0,0,0,0,1,1,0,0,43,20
"12695",2004,2005,23,"Saturday",2005-02-26,15:30:00,"K'lautern","Wolfsburg","0:0","0:0",0,0,0,0,1,1,0,0,13,46
"12696",2004,2005,23,"Saturday",2005-02-26,15:30:00,"Hertha","HSV","4:1","3:0",4,1,3,0,3,0,5,3,7,10
"12697",2004,2005,23,"Saturday",2005-02-26,15:30:00,"Bielefeld","Nürnberg","3:1","2:1",3,1,2,1,3,0,4,3,28,15
"12698",2004,2005,23,"Sunday",2005-02-27,17:30:00,"Schalke","Hannover","1:0","0:0",1,0,0,0,3,0,1,0,6,18
"12699",2004,2005,23,"Sunday",2005-02-27,17:30:00,"Leverkusen","Stuttgart","1:1","0:0",1,1,0,0,1,1,2,0,36,14
"12700",2004,2005,24,"Saturday",2005-03-05,15:30:00,"Mainz","Freiburg","5:0","3:0",5,0,3,0,3,0,5,3,50,45
"12701",2004,2005,24,"Saturday",2005-03-05,15:30:00,"Stuttgart","Bielefeld","2:1","0:0",2,1,0,0,3,0,3,0,14,28
"12702",2004,2005,24,"Saturday",2005-03-05,15:30:00,"HSV","Leverkusen","1:0","1:0",1,0,1,0,3,0,1,1,10,36
"12703",2004,2005,24,"Saturday",2005-03-05,15:30:00,"Gladbach","Wolfsburg","1:0","0:0",1,0,0,0,3,0,1,0,20,46
"12704",2004,2005,24,"Saturday",2005-03-05,15:30:00,"Hannover","Rostock","0:1","0:1",0,1,0,1,0,3,1,1,18,43
"12705",2004,2005,24,"Saturday",2005-03-05,15:30:00,"Bochum","Schalke","0:2","0:1",0,2,0,1,0,3,2,1,29,6
"12706",2004,2005,24,"Saturday",2005-03-05,15:30:00,"Bayern","Bremen","1:0","1:0",1,0,1,0,3,0,1,1,21,8
"12707",2004,2005,24,"Sunday",2005-03-06,17:30:00,"Hertha","K'lautern","1:1","0:0",1,1,0,0,1,1,2,0,7,13
"12708",2004,2005,24,"Sunday",2005-03-06,17:30:00,"Nürnberg","Dortmund","2:2","0:0",2,2,0,0,1,1,4,0,15,16
"12709",2004,2005,25,"Saturday",2005-03-12,15:30:00,"Bremen","Mainz","0:0","0:0",0,0,0,0,1,1,0,0,8,50
"12710",2004,2005,25,"Saturday",2005-03-12,15:30:00,"Rostock","Bochum","3:1","1:0",3,1,1,0,3,0,4,1,43,29
"12711",2004,2005,25,"Saturday",2005-03-12,15:30:00,"Wolfsburg","Hannover","1:0","1:0",1,0,1,0,3,0,1,1,46,18
"12712",2004,2005,25,"Saturday",2005-03-12,15:30:00,"K'lautern","Gladbach","1:0","1:0",1,0,1,0,3,0,1,1,13,20
"12713",2004,2005,25,"Saturday",2005-03-12,15:30:00,"Leverkusen","Hertha","3:3","2:2",3,3,2,2,1,1,6,4,36,7
"12714",2004,2005,25,"Saturday",2005-03-12,15:30:00,"Bielefeld","HSV","3:4","2:3",3,4,2,3,0,3,7,5,28,10
"12715",2004,2005,25,"Saturday",2005-03-12,15:30:00,"Freiburg","Nürnberg","2:3","1:1",2,3,1,1,0,3,5,2,45,15
"12716",2004,2005,25,"Sunday",2005-03-13,17:30:00,"Schalke","Bayern","1:0","0:0",1,0,0,0,3,0,1,0,6,21
"12717",2004,2005,25,"Sunday",2005-03-13,17:30:00,"Dortmund","Stuttgart","0:2","0:1",0,2,0,1,0,3,2,1,16,14
"12718",2004,2005,26,"Saturday",2005-03-19,15:30:00,"Leverkusen","K'lautern","2:0","1:0",2,0,1,0,3,0,2,1,36,13
"12719",2004,2005,26,"Saturday",2005-03-19,15:30:00,"HSV","Dortmund","2:3","1:1",2,3,1,1,0,3,5,2,10,16
"12720",2004,2005,26,"Saturday",2005-03-19,15:30:00,"Hertha","Bielefeld","3:0","1:0",3,0,1,0,3,0,3,1,7,28
"12721",2004,2005,26,"Saturday",2005-03-19,15:30:00,"Hannover","Gladbach","2:1","0:1",2,1,0,1,3,0,3,1,18,20
"12722",2004,2005,26,"Saturday",2005-03-19,15:30:00,"Bochum","Wolfsburg","5:1","4:0",5,1,4,0,3,0,6,4,29,46
"12723",2004,2005,26,"Saturday",2005-03-19,15:30:00,"Bayern","Rostock","3:1","1:1",3,1,1,1,3,0,4,2,21,43
"12724",2004,2005,26,"Saturday",2005-03-19,15:30:00,"Nürnberg","Bremen","1:2","0:2",1,2,0,2,0,3,3,2,15,8
"12725",2004,2005,26,"Sunday",2005-03-20,17:30:00,"Stuttgart","Freiburg","1:0","1:0",1,0,1,0,3,0,1,1,14,45
"12726",2004,2005,26,"Sunday",2005-03-20,17:30:00,"Mainz","Schalke","2:1","1:0",2,1,1,0,3,0,3,1,50,6
"12727",2004,2005,27,"Saturday",2005-04-02,15:30:00,"Rostock","Mainz","2:0","1:0",2,0,1,0,3,0,2,1,43,50
"12728",2004,2005,27,"Saturday",2005-04-02,15:30:00,"Wolfsburg","Bayern","0:3","0:2",0,3,0,2,0,3,3,2,46,21
"12729",2004,2005,27,"Saturday",2005-04-02,15:30:00,"K'lautern","Hannover","0:2","0:0",0,2,0,0,0,3,2,0,13,18
"12730",2004,2005,27,"Saturday",2005-04-02,15:30:00,"Bielefeld","Leverkusen","1:0","0:0",1,0,0,0,3,0,1,0,28,36
"12731",2004,2005,27,"Saturday",2005-04-02,15:30:00,"Freiburg","HSV","1:1","1:1",1,1,1,1,1,1,2,2,45,10
"12732",2004,2005,27,"Saturday",2005-04-02,15:30:00,"Bremen","Stuttgart","1:2","0:0",1,2,0,0,0,3,3,0,8,14
"12733",2004,2005,27,"Saturday",2005-04-02,15:30:00,"Schalke","Nürnberg","4:1","3:0",4,1,3,0,3,0,5,3,6,15
"12734",2004,2005,27,"Sunday",2005-04-03,17:30:00,"Gladbach","Bochum","2:2","1:0",2,2,1,0,1,1,4,1,20,29
"12735",2004,2005,27,"Sunday",2005-04-03,17:30:00,"Dortmund","Hertha","2:1","2:0",2,1,2,0,3,0,3,2,16,7
"12736",2004,2005,28,"Saturday",2005-04-09,15:30:00,"Hertha","Freiburg","3:1","2:0",3,1,2,0,3,0,4,2,7,45
"12737",2004,2005,28,"Saturday",2005-04-09,15:30:00,"Leverkusen","Dortmund","0:1","0:0",0,1,0,0,0,3,1,0,36,16
"12738",2004,2005,28,"Saturday",2005-04-09,15:30:00,"Bochum","Hannover","1:0","0:0",1,0,0,0,3,0,1,0,29,18
"12739",2004,2005,28,"Saturday",2005-04-09,15:30:00,"Bayern","Gladbach","2:1","0:0",2,1,0,0,3,0,3,0,21,20
"12740",2004,2005,28,"Saturday",2005-04-09,15:30:00,"Mainz","Wolfsburg","0:2","0:0",0,2,0,0,0,3,2,0,50,46
"12741",2004,2005,28,"Saturday",2005-04-09,15:30:00,"Stuttgart","Schalke","3:0","1:0",3,0,1,0,3,0,3,1,14,6
"12742",2004,2005,28,"Saturday",2005-04-09,15:30:00,"HSV","Bremen","1:2","0:1",1,2,0,1,0,3,3,1,10,8
"12743",2004,2005,28,"Sunday",2005-04-10,17:30:00,"Bielefeld","K'lautern","0:2","0:2",0,2,0,2,0,3,2,2,28,13
"12744",2004,2005,28,"Sunday",2005-04-10,17:30:00,"Nürnberg","Rostock","3:0","0:0",3,0,0,0,3,0,3,0,15,43
"12745",2004,2005,29,"Saturday",2005-04-16,15:30:00,"Gladbach","Mainz","1:1","0:0",1,1,0,0,1,1,2,0,20,50
"12746",2004,2005,29,"Saturday",2005-04-16,15:30:00,"Hannover","Bayern","0:1","0:0",0,1,0,0,0,3,1,0,18,21
"12747",2004,2005,29,"Saturday",2005-04-16,15:30:00,"Dortmund","Bielefeld","1:1","1:0",1,1,1,0,1,1,2,1,16,28
"12748",2004,2005,29,"Saturday",2005-04-16,15:30:00,"Freiburg","Leverkusen","1:3","1:1",1,3,1,1,0,3,4,2,45,36
"12749",2004,2005,29,"Saturday",2005-04-16,15:30:00,"Bremen","Hertha","0:1","0:1",0,1,0,1,0,3,1,1,8,7
"12750",2004,2005,29,"Saturday",2005-04-16,15:30:00,"Schalke","HSV","1:2","1:0",1,2,1,0,0,3,3,1,6,10
"12751",2004,2005,29,"Saturday",2005-04-16,15:30:00,"Rostock","Stuttgart","2:1","1:0",2,1,1,0,3,0,3,1,43,14
"12752",2004,2005,29,"Sunday",2005-04-17,17:30:00,"K'lautern","Bochum","1:2","0:1",1,2,0,1,0,3,3,1,13,29
"12753",2004,2005,29,"Sunday",2005-04-17,17:30:00,"Wolfsburg","Nürnberg","0:1","0:0",0,1,0,0,0,3,1,0,46,15
"12754",2004,2005,30,"Saturday",2005-04-23,15:30:00,"Dortmund","K'lautern","4:2","2:2",4,2,2,2,3,0,6,4,16,13
"12755",2004,2005,30,"Saturday",2005-04-23,15:30:00,"Bielefeld","Freiburg","3:1","1:1",3,1,1,1,3,0,4,2,28,45
"12756",2004,2005,30,"Saturday",2005-04-23,15:30:00,"Bayern","Bochum","3:1","2:0",3,1,2,0,3,0,4,2,21,29
"12757",2004,2005,30,"Saturday",2005-04-23,15:30:00,"Mainz","Hannover","2:0","1:0",2,0,1,0,3,0,2,1,50,18
"12758",2004,2005,30,"Saturday",2005-04-23,15:30:00,"Stuttgart","Wolfsburg","0:0","0:0",0,0,0,0,1,1,0,0,14,46
"12759",2004,2005,30,"Saturday",2005-04-23,15:30:00,"HSV","Rostock","3:0","0:0",3,0,0,0,3,0,3,0,10,43
"12760",2004,2005,30,"Saturday",2005-04-23,15:30:00,"Hertha","Schalke","4:1","2:1",4,1,2,1,3,0,5,3,7,6
"12761",2004,2005,30,"Sunday",2005-04-24,17:30:00,"Nürnberg","Gladbach","0:0","0:0",0,0,0,0,1,1,0,0,15,20
"12762",2004,2005,30,"Sunday",2005-04-24,17:30:00,"Leverkusen","Bremen","2:1","2:1",2,1,2,1,3,0,3,3,36,8
"12763",2004,2005,31,"Saturday",2005-04-30,15:30:00,"Bochum","Mainz","2:6","1:1",2,6,1,1,0,3,8,2,29,50
"12764",2004,2005,31,"Saturday",2005-04-30,15:30:00,"K'lautern","Bayern","0:4","0:2",0,4,0,2,0,3,4,2,13,21
"12765",2004,2005,31,"Saturday",2005-04-30,15:30:00,"Freiburg","Dortmund","2:2","1:2",2,2,1,2,1,1,4,3,45,16
"12766",2004,2005,31,"Saturday",2005-04-30,15:30:00,"Bremen","Bielefeld","3:0","1:0",3,0,1,0,3,0,3,1,8,28
"12767",2004,2005,31,"Saturday",2005-04-30,15:30:00,"Schalke","Leverkusen","3:3","3:1",3,3,3,1,1,1,6,4,6,36
"12768",2004,2005,31,"Saturday",2005-04-30,15:30:00,"Rostock","Hertha","2:1","1:0",2,1,1,0,3,0,3,1,43,7
"12769",2004,2005,31,"Saturday",2005-04-30,15:30:00,"Gladbach","Stuttgart","2:0","2:0",2,0,2,0,3,0,2,2,20,14
"12770",2004,2005,31,"Sunday",2005-05-01,17:30:00,"Wolfsburg","HSV","1:0","1:0",1,0,1,0,3,0,1,1,46,10
"12771",2004,2005,31,"Sunday",2005-05-01,17:30:00,"Hannover","Nürnberg","1:0","0:0",1,0,0,0,3,0,1,0,18,15
"12772",2004,2005,32,"Saturday",2005-05-07,15:30:00,"Freiburg","K'lautern","1:2","0:2",1,2,0,2,0,3,3,2,45,13
"12773",2004,2005,32,"Saturday",2005-05-07,15:30:00,"Mainz","Bayern","2:4","1:2",2,4,1,2,0,3,6,3,50,21
"12774",2004,2005,32,"Saturday",2005-05-07,15:30:00,"Nürnberg","Bochum","2:1","1:0",2,1,1,0,3,0,3,1,15,29
"12775",2004,2005,32,"Saturday",2005-05-07,15:30:00,"Stuttgart","Hannover","1:0","0:0",1,0,0,0,3,0,1,0,14,18
"12776",2004,2005,32,"Saturday",2005-05-07,15:30:00,"Hertha","Wolfsburg","3:1","0:1",3,1,0,1,3,0,4,1,7,46
"12777",2004,2005,32,"Saturday",2005-05-07,15:30:00,"Leverkusen","Rostock","3:0","1:0",3,0,1,0,3,0,3,1,36,43
"12778",2004,2005,32,"Saturday",2005-05-07,15:30:00,"Bielefeld","Schalke","0:2","0:1",0,2,0,1,0,3,2,1,28,6
"12779",2004,2005,32,"Sunday",2005-05-08,17:30:00,"HSV","Gladbach","0:0","0:0",0,0,0,0,1,1,0,0,10,20
"12780",2004,2005,32,"Sunday",2005-05-08,17:30:00,"Dortmund","Bremen","1:0","1:0",1,0,1,0,3,0,1,1,16,8
"12781",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Mainz","K'lautern","3:2","1:1",3,2,1,1,3,0,5,2,50,13
"12782",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Bremen","Freiburg","4:1","0:1",4,1,0,1,3,0,5,1,8,45
"12783",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Schalke","Dortmund","1:2","1:2",1,2,1,2,0,3,3,3,6,16
"12784",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Rostock","Bielefeld","1:1","1:1",1,1,1,1,1,1,2,2,43,28
"12785",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Wolfsburg","Leverkusen","2:2","2:0",2,2,2,0,1,1,4,2,46,36
"12786",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Gladbach","Hertha","0:0","0:0",0,0,0,0,1,1,0,0,20,7
"12787",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Hannover","HSV","2:1","1:1",2,1,1,1,3,0,3,2,18,10
"12788",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Bochum","Stuttgart","2:0","0:0",2,0,0,0,3,0,2,0,29,14
"12789",2004,2005,33,"Saturday",2005-05-14,15:30:00,"Bayern","Nürnberg","6:3","5:0",6,3,5,0,3,0,9,5,21,15
"12790",2004,2005,34,"Saturday",2005-05-21,15:30:00,"Nürnberg","Mainz","1:2","1:1",1,2,1,1,0,3,3,2,15,50
"12791",2004,2005,34,"Saturday",2005-05-21,15:30:00,"Stuttgart","Bayern","1:3","0:2",1,3,0,2,0,3,4,2,14,21
"12792",2004,2005,34,"Saturday",2005-05-21,15:30:00,"HSV","Bochum","0:1","0:1",0,1,0,1,0,3,1,1,10,29
"12793",2004,2005,34,"Saturday",2005-05-21,15:30:00,"Hertha","Hannover","0:0","0:0",0,0,0,0,1,1,0,0,7,18
"12794",2004,2005,34,"Saturday",2005-05-21,15:30:00,"Leverkusen","Gladbach","5:1","1:1",5,1,1,1,3,0,6,2,36,20
"12795",2004,2005,34,"Saturday",2005-05-21,15:30:00,"Bielefeld","Wolfsburg","1:2","1:1",1,2,1,1,0,3,3,2,28,46
"12796",2004,2005,34,"Saturday",2005-05-21,15:30:00,"Dortmund","Rostock","2:1","0:1",2,1,0,1,3,0,3,1,16,43
"12797",2004,2005,34,"Saturday",2005-05-21,15:30:00,"Freiburg","Schalke","2:3","1:1",2,3,1,1,0,3,5,2,45,6
"12798",2004,2005,34,"Saturday",2005-05-21,15:30:00,"K'lautern","Bremen","1:2","1:2",1,2,1,2,0,3,3,3,13,8
"12799",2005,2006,1,"Friday",2005-08-05,20:30:00,"Bayern","Gladbach","3:0","1:0",3,0,1,0,3,0,3,1,21,20
"12800",2005,2006,1,"Saturday",2005-08-06,15:30:00,"Köln","Mainz","1:0","0:0",1,0,0,0,3,0,1,0,11,50
"12801",2005,2006,1,"Saturday",2005-08-06,15:30:00,"Duisburg","Stuttgart","1:1","1:1",1,1,1,1,1,1,2,2,22,14
"12802",2005,2006,1,"Saturday",2005-08-06,15:30:00,"HSV","Nürnberg","3:0","2:0",3,0,2,0,3,0,3,2,10,15
"12803",2005,2006,1,"Saturday",2005-08-06,15:30:00,"Wolfsburg","Dortmund","2:2","1:0",2,2,1,0,1,1,4,1,46,16
"12804",2005,2006,1,"Saturday",2005-08-06,15:30:00,"Bremen","Bielefeld","5:2","3:2",5,2,3,2,3,0,7,5,8,28
"12805",2005,2006,1,"Saturday",2005-08-06,15:30:00,"Hannover","Hertha","2:2","0:0",2,2,0,0,1,1,4,0,18,7
"12806",2005,2006,1,"Sunday",2005-08-07,17:30:00,"Schalke","K'lautern","2:1","0:1",2,1,0,1,3,0,3,1,6,13
"12807",2005,2006,1,"Sunday",2005-08-07,17:30:00,"Frankfurt","Leverkusen","1:4","1:1",1,4,1,1,0,3,5,2,5,36
"12808",2005,2006,2,"Saturday",2005-08-13,15:30:00,"Leverkusen","Bayern","2:5","1:3",2,5,1,3,0,3,7,4,36,21
"12809",2005,2006,2,"Saturday",2005-08-13,15:30:00,"Gladbach","Wolfsburg","1:1","0:1",1,1,0,1,1,1,2,1,20,46
"12810",2005,2006,2,"Saturday",2005-08-13,15:30:00,"Dortmund","Schalke","1:2","1:1",1,2,1,1,0,3,3,2,16,6
"12811",2005,2006,2,"Saturday",2005-08-13,15:30:00,"Hertha","Frankfurt","2:0","0:0",2,0,0,0,3,0,2,0,7,5
"12812",2005,2006,2,"Saturday",2005-08-13,15:30:00,"K'lautern","Duisburg","5:3","2:1",5,3,2,1,3,0,8,3,13,22
"12813",2005,2006,2,"Saturday",2005-08-13,15:30:00,"Nürnberg","Hannover","1:1","0:1",1,1,0,1,1,1,2,1,15,18
"12814",2005,2006,2,"Saturday",2005-08-13,15:30:00,"Bielefeld","HSV","0:2","0:0",0,2,0,0,0,3,2,0,28,10
"12815",2005,2006,2,"Sunday",2005-08-14,17:30:00,"Stuttgart","Köln","2:3","0:1",2,3,0,1,0,3,5,1,14,11
"12816",2005,2006,2,"Sunday",2005-08-14,17:30:00,"Mainz","Bremen","0:2","0:1",0,2,0,1,0,3,2,1,50,8
"12817",2005,2006,3,"Saturday",2005-08-27,15:30:00,"Köln","K'lautern","2:3","0:1",2,3,0,1,0,3,5,1,11,13
"12818",2005,2006,3,"Saturday",2005-08-27,15:30:00,"Schalke","Gladbach","1:1","0:1",1,1,0,1,1,1,2,1,6,20
"12819",2005,2006,3,"Saturday",2005-08-27,15:30:00,"HSV","Hannover","1:1","1:1",1,1,1,1,1,1,2,2,10,18
"12820",2005,2006,3,"Saturday",2005-08-27,15:30:00,"Wolfsburg","Leverkusen","2:1","1:1",2,1,1,1,3,0,3,2,46,36
"12821",2005,2006,3,"Saturday",2005-08-27,15:30:00,"Bremen","Stuttgart","1:1","1:0",1,1,1,0,1,1,2,1,8,14
"12822",2005,2006,3,"Saturday",2005-08-27,15:30:00,"Bayern","Hertha","3:0","0:0",3,0,0,0,3,0,3,0,21,7
"12823",2005,2006,3,"Saturday",2005-08-27,15:30:00,"Frankfurt","Nürnberg","1:0","0:0",1,0,0,0,3,0,1,0,5,15
"12824",2005,2006,3,"Sunday",2005-08-28,17:30:00,"Duisburg","Dortmund","1:1","0:0",1,1,0,0,1,1,2,0,22,16
"12825",2005,2006,3,"Sunday",2005-08-28,17:30:00,"Bielefeld","Mainz","2:0","2:0",2,0,2,0,3,0,2,2,28,50
"12826",2005,2006,4,"Saturday",2005-09-10,15:30:00,"Leverkusen","Schalke","1:1","0:0",1,1,0,0,1,1,2,0,36,6
"12827",2005,2006,4,"Saturday",2005-09-10,15:30:00,"Gladbach","Duisburg","2:1","1:1",2,1,1,1,3,0,3,2,20,22
"12828",2005,2006,4,"Saturday",2005-09-10,15:30:00,"K'lautern","Bremen","1:5","0:3",1,5,0,3,0,3,6,3,13,8
"12829",2005,2006,4,"Saturday",2005-09-10,15:30:00,"Nürnberg","Bayern","1:2","1:1",1,2,1,1,0,3,3,2,15,21
"12830",2005,2006,4,"Saturday",2005-09-10,15:30:00,"Stuttgart","Bielefeld","1:1","0:0",1,1,0,0,1,1,2,0,14,28
"12831",2005,2006,4,"Saturday",2005-09-10,15:30:00,"Mainz","HSV","1:3","0:1",1,3,0,1,0,3,4,1,50,10
"12832",2005,2006,4,"Saturday",2005-09-10,15:30:00,"Hannover","Frankfurt","2:0","1:0",2,0,1,0,3,0,2,1,18,5
"12833",2005,2006,4,"Sunday",2005-09-11,17:30:00,"Dortmund","Köln","2:1","1:0",2,1,1,0,3,0,3,1,16,11
"12834",2005,2006,4,"Sunday",2005-09-11,17:30:00,"Hertha","Wolfsburg","3:0","0:0",3,0,0,0,3,0,3,0,7,46
"12835",2005,2006,5,"Saturday",2005-09-17,15:30:00,"Köln","Gladbach","2:1","2:0",2,1,2,0,3,0,3,2,11,20
"12836",2005,2006,5,"Saturday",2005-09-17,15:30:00,"HSV","Frankfurt","1:1","0:0",1,1,0,0,1,1,2,0,10,5
"12837",2005,2006,5,"Saturday",2005-09-17,15:30:00,"Wolfsburg","Nürnberg","1:1","1:0",1,1,1,0,1,1,2,1,46,15
"12838",2005,2006,5,"Saturday",2005-09-17,15:30:00,"Bremen","Dortmund","3:2","1:1",3,2,1,1,3,0,5,2,8,16
"12839",2005,2006,5,"Saturday",2005-09-17,15:30:00,"Bayern","Hannover","1:0","1:0",1,0,1,0,3,0,1,1,21,18
"12840",2005,2006,5,"Saturday",2005-09-17,15:30:00,"Mainz","Stuttgart","1:2","0:0",1,2,0,0,0,3,3,0,50,14
"12841",2005,2006,5,"Saturday",2005-09-17,15:30:00,"Bielefeld","K'lautern","0:0","0:0",0,0,0,0,1,1,0,0,28,13
"12842",2005,2006,5,"Sunday",2005-09-18,17:30:00,"Duisburg","Leverkusen","1:3","1:2",1,3,1,2,0,3,4,3,22,36
"12843",2005,2006,5,"Sunday",2005-09-18,17:30:00,"Schalke","Hertha","0:0","0:0",0,0,0,0,1,1,0,0,6,7
"12844",2005,2006,6,"Tuesday",2005-09-20,20:00:00,"Gladbach","Bremen","2:1","0:1",2,1,0,1,3,0,3,1,20,8
"12845",2005,2006,6,"Tuesday",2005-09-20,20:00:00,"Dortmund","Bielefeld","2:0","1:0",2,0,1,0,3,0,2,1,16,28
"12846",2005,2006,6,"Tuesday",2005-09-20,20:00:00,"Frankfurt","Bayern","0:1","0:0",0,1,0,0,0,3,1,0,5,21
