SeasonFrom , SeasonTo ,Matchday, Day, Date, Time, Home, Guest, Score90, Score45, Score90Home, Score90Guest, Score45Home, Score45Guest, PointsHome, PointsGuest
2005  ,  2006  ,  18  ,  Friday  ,  2006-01-27  ,  20:30  ,  Gladbach  ,  Bayern  ,  1:3 , 0:1  , 1 , 3  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  18  ,  Saturday  ,  2006-01-28  ,  15:30  ,  Mainz  ,  Köln  ,  4:2 , 1:1  , 4 , 2  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  18  ,  Saturday  ,  2006-01-28  ,  15:30  ,  Stuttgart  ,  Duisburg  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  18  ,  Saturday  ,  2006-01-28  ,  15:30  ,  Nürnberg  ,  HSV  ,  2:1 , 0:0  , 2 , 1  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  18  ,  Saturday  ,  2006-01-28  ,  15:30  ,  Dortmund  ,  Wolfsburg  ,  3:2 , 2:1  , 3 , 2  ,  2 , 1  , 3 , 0
2005  ,  2006  ,  18  ,  Saturday  ,  2006-01-28  ,  15:30  ,  Leverkusen  ,  Frankfurt  ,  2:1 , 0:1  , 2 , 1  ,  0 , 1  , 3 , 0
2005  ,  2006  ,  18  ,  Saturday  ,  2006-01-28  ,  15:30  ,  Hertha  ,  Hannover  ,  1:1 , 0:1  , 1 , 1  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  18  ,  Sunday  ,  2006-01-29  ,  17:30  ,  K'lautern  ,  Schalke  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  18  ,  Sunday  ,  2006-01-29  ,  17:30  ,  Bielefeld  ,  Bremen  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  19  ,  Saturday  ,  2006-02-04  ,  15:30  ,  Bayern  ,  Leverkusen  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  19  ,  Saturday  ,  2006-02-04  ,  15:30  ,  Schalke  ,  Dortmund  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  19  ,  Saturday  ,  2006-02-04  ,  15:30  ,  Frankfurt  ,  Hertha  ,  1:1 , 0:1  , 1 , 1  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  19  ,  Saturday  ,  2006-02-04  ,  15:30  ,  Duisburg  ,  K'lautern  ,  2:2 , 1:0  , 2 , 2  ,  1 , 0  , 1 , 1
2005  ,  2006  ,  19  ,  Saturday  ,  2006-02-04  ,  15:30  ,  Köln  ,  Stuttgart  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  19  ,  Saturday  ,  2006-02-04  ,  15:30  ,  Bremen  ,  Mainz  ,  4:2 , 3:2  , 4 , 2  ,  3 , 2  , 3 , 0
2005  ,  2006  ,  19  ,  Saturday  ,  2006-02-04  ,  15:30  ,  HSV  ,  Bielefeld  ,  2:1 , 0:1  , 2 , 1  ,  0 , 1  , 3 , 0
2005  ,  2006  ,  19  ,  Sunday  ,  2006-02-05  ,  17:30  ,  Wolfsburg  ,  Gladbach  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  19  ,  Sunday  ,  2006-02-05  ,  17:30  ,  Hannover  ,  Nürnberg  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  20  ,  Tuesday  ,  2006-02-07  ,  20:00  ,  K'lautern  ,  Köln  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
2005  ,  2006  ,  20  ,  Tuesday  ,  2006-02-07  ,  20:00  ,  Dortmund  ,  Duisburg  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  20  ,  Tuesday  ,  2006-02-07  ,  20:00  ,  Hertha  ,  Bayern  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  20  ,  Tuesday  ,  2006-02-07  ,  20:00  ,  Mainz  ,  Bielefeld  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  20  ,  Wednesday  ,  2006-02-08  ,  20:00  ,  Gladbach  ,  Schalke  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  20  ,  Wednesday  ,  2006-02-08  ,  20:00  ,  Hannover  ,  HSV  ,  2:1 , 0:0  , 2 , 1  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  20  ,  Wednesday  ,  2006-02-08  ,  20:00  ,  Leverkusen  ,  Wolfsburg  ,  4:0 , 1:0  , 4 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  20  ,  Wednesday  ,  2006-02-08  ,  20:00  ,  Stuttgart  ,  Bremen  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  20  ,  Wednesday  ,  2006-02-08  ,  20:00  ,  Nürnberg  ,  Frankfurt  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  21  ,  Saturday  ,  2006-02-11  ,  15:30  ,  Schalke  ,  Leverkusen  ,  7:4 , 3:1  , 7 , 4  ,  3 , 1  , 3 , 0
2005  ,  2006  ,  21  ,  Saturday  ,  2006-02-11  ,  15:30  ,  Duisburg  ,  Gladbach  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
2005  ,  2006  ,  21  ,  Saturday  ,  2006-02-11  ,  15:30  ,  Wolfsburg  ,  Hertha  ,  1:1 , 0:1  , 1 , 1  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  21  ,  Saturday  ,  2006-02-11  ,  15:30  ,  Bremen  ,  K'lautern  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  21  ,  Saturday  ,  2006-02-11  ,  15:30  ,  Bielefeld  ,  Stuttgart  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  21  ,  Saturday  ,  2006-02-11  ,  15:30  ,  HSV  ,  Mainz  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  21  ,  Saturday  ,  2006-02-11  ,  15:30  ,  Frankfurt  ,  Hannover  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  21  ,  Sunday  ,  2006-02-12  ,  17:30  ,  Köln  ,  Dortmund  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  21  ,  Sunday  ,  2006-02-12  ,  17:30  ,  Bayern  ,  Nürnberg  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  22  ,  Saturday  ,  2006-02-18  ,  15:30  ,  Gladbach  ,  Köln  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  22  ,  Saturday  ,  2006-02-18  ,  15:30  ,  Leverkusen  ,  Duisburg  ,  3:2 , 2:1  , 3 , 2  ,  2 , 1  , 3 , 0
2005  ,  2006  ,  22  ,  Saturday  ,  2006-02-18  ,  15:30  ,  Hertha  ,  Schalke  ,  1:2 , 1:2  , 1 , 2  ,  1 , 2  , 0 , 3
2005  ,  2006  ,  22  ,  Saturday  ,  2006-02-18  ,  15:30  ,  Nürnberg  ,  Wolfsburg  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  22  ,  Saturday  ,  2006-02-18  ,  15:30  ,  Dortmund  ,  Bremen  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  22  ,  Saturday  ,  2006-02-18  ,  15:30  ,  Hannover  ,  Bayern  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  22  ,  Saturday  ,  2006-02-18  ,  15:30  ,  K'lautern  ,  Bielefeld  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  22  ,  Sunday  ,  2006-02-19  ,  17:30  ,  Frankfurt  ,  HSV  ,  1:2 , 1:1  , 1 , 2  ,  1 , 1  , 0 , 3
2005  ,  2006  ,  22  ,  Sunday  ,  2006-02-19  ,  17:30  ,  Stuttgart  ,  Mainz  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  23  ,  Saturday  ,  2006-02-25  ,  15:30  ,  Köln  ,  Leverkusen  ,  0:3 , 0:0  , 0 , 3  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  23  ,  Saturday  ,  2006-02-25  ,  15:30  ,  Bremen  ,  Gladbach  ,  2:0 , 2:0  , 2 , 0  ,  2 , 0  , 3 , 0
2005  ,  2006  ,  23  ,  Saturday  ,  2006-02-25  ,  15:30  ,  Bielefeld  ,  Dortmund  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  23  ,  Saturday  ,  2006-02-25  ,  15:30  ,  Mainz  ,  K'lautern  ,  0:2 , 0:2  , 0 , 2  ,  0 , 2  , 0 , 3
2005  ,  2006  ,  23  ,  Saturday  ,  2006-02-25  ,  15:30  ,  Schalke  ,  Nürnberg  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  23  ,  Saturday  ,  2006-02-25  ,  15:30  ,  Bayern  ,  Frankfurt  ,  5:2 , 3:1  , 5 , 2  ,  3 , 1  , 3 , 0
2005  ,  2006  ,  23  ,  Saturday  ,  2006-02-25  ,  15:30  ,  Wolfsburg  ,  Hannover  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  23  ,  Sunday  ,  2006-02-26  ,  17:30  ,  Duisburg  ,  Hertha  ,  2:1 , 1:0  , 2 , 1  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  23  ,  Sunday  ,  2006-02-26  ,  17:30  ,  HSV  ,  Stuttgart  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  24  ,  Saturday  ,  2006-03-04  ,  15:30  ,  Hertha  ,  Köln  ,  2:4 , 0:0  , 2 , 4  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  24  ,  Saturday  ,  2006-03-04  ,  15:30  ,  Nürnberg  ,  Duisburg  ,  3:0 , 2:0  , 3 , 0  ,  2 , 0  , 3 , 0
2005  ,  2006  ,  24  ,  Saturday  ,  2006-03-04  ,  15:30  ,  Hannover  ,  Schalke  ,  1:2 , 0:2  , 1 , 2  ,  0 , 2  , 0 , 3
2005  ,  2006  ,  24  ,  Saturday  ,  2006-03-04  ,  15:30  ,  Bayern  ,  HSV  ,  1:2 , 0:1  , 1 , 2  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  24  ,  Saturday  ,  2006-03-04  ,  15:30  ,  Leverkusen  ,  Bremen  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
2005  ,  2006  ,  24  ,  Saturday  ,  2006-03-04  ,  15:30  ,  Dortmund  ,  Mainz  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
2005  ,  2006  ,  24  ,  Sunday  ,  2006-03-05  ,  17:30  ,  Frankfurt  ,  Wolfsburg  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  24  ,  Sunday  ,  2006-03-05  ,  17:30  ,  Gladbach  ,  Bielefeld  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  24  ,  Tuesday  ,  2006-03-07  ,  18:00  ,  K'lautern  ,  Stuttgart  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
2005  ,  2006  ,  25  ,  Saturday  ,  2006-03-11  ,  15:30  ,  Bielefeld  ,  Leverkusen  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  25  ,  Saturday  ,  2006-03-11  ,  15:30  ,  Mainz  ,  Gladbach  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  25  ,  Saturday  ,  2006-03-11  ,  15:30  ,  Stuttgart  ,  Dortmund  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  25  ,  Saturday  ,  2006-03-11  ,  15:30  ,  Bremen  ,  Hertha  ,  0:3 , 0:0  , 0 , 3  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  25  ,  Saturday  ,  2006-03-11  ,  15:30  ,  Köln  ,  Nürnberg  ,  3:4 , 1:3  , 3 , 4  ,  1 , 3  , 0 , 3
2005  ,  2006  ,  25  ,  Saturday  ,  2006-03-11  ,  15:30  ,  Wolfsburg  ,  Bayern  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  25  ,  Saturday  ,  2006-03-11  ,  15:30  ,  Duisburg  ,  Hannover  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  25  ,  Sunday  ,  2006-03-12  ,  17:30  ,  Schalke  ,  Frankfurt  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  25  ,  Sunday  ,  2006-03-12  ,  18:45  ,  HSV  ,  K'lautern  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  26  ,  Saturday  ,  2006-03-18  ,  15:30  ,  Hannover  ,  Köln  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  26  ,  Saturday  ,  2006-03-18  ,  15:30  ,  Frankfurt  ,  Duisburg  ,  5:2 , 3:2  , 5 , 2  ,  3 , 2  , 3 , 0
2005  ,  2006  ,  26  ,  Saturday  ,  2006-03-18  ,  15:30  ,  Wolfsburg  ,  HSV  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  26  ,  Saturday  ,  2006-03-18  ,  15:30  ,  Dortmund  ,  K'lautern  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  26  ,  Saturday  ,  2006-03-18  ,  15:30  ,  Nürnberg  ,  Bremen  ,  3:1 , 2:0  , 3 , 1  ,  2 , 0  , 3 , 0
2005  ,  2006  ,  26  ,  Saturday  ,  2006-03-18  ,  15:30  ,  Gladbach  ,  Stuttgart  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  26  ,  Saturday  ,  2006-03-18  ,  15:30  ,  Leverkusen  ,  Mainz  ,  1:2 , 0:1  , 1 , 2  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  26  ,  Sunday  ,  2006-03-19  ,  17:30  ,  Bayern  ,  Schalke  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  26  ,  Sunday  ,  2006-03-19  ,  17:30  ,  Hertha  ,  Bielefeld  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  27  ,  Saturday  ,  2006-03-25  ,  15:30  ,  Stuttgart  ,  Leverkusen  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  27  ,  Saturday  ,  2006-03-25  ,  15:30  ,  HSV  ,  Dortmund  ,  2:4 , 1:1  , 2 , 4  ,  1 , 1  , 0 , 3
2005  ,  2006  ,  27  ,  Saturday  ,  2006-03-25  ,  15:30  ,  Mainz  ,  Hertha  ,  2:2 , 0:1  , 2 , 2  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  27  ,  Saturday  ,  2006-03-25  ,  15:30  ,  Schalke  ,  Wolfsburg  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
2005  ,  2006  ,  27  ,  Saturday  ,  2006-03-25  ,  15:30  ,  Duisburg  ,  Bayern  ,  1:3 , 1:0  , 1 , 3  ,  1 , 0  , 0 , 3
2005  ,  2006  ,  27  ,  Saturday  ,  2006-03-25  ,  15:30  ,  Köln  ,  Frankfurt  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
2005  ,  2006  ,  27  ,  Saturday  ,  2006-03-25  ,  15:30  ,  Bremen  ,  Hannover  ,  5:0 , 2:0  , 5 , 0  ,  2 , 0  , 3 , 0
2005  ,  2006  ,  27  ,  Sunday  ,  2006-03-26  ,  17:30  ,  K'lautern  ,  Gladbach  ,  3:0 , 2:0  , 3 , 0  ,  2 , 0  , 3 , 0
2005  ,  2006  ,  27  ,  Sunday  ,  2006-03-26  ,  17:30  ,  Bielefeld  ,  Nürnberg  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  28  ,  Saturday  ,  2006-04-01  ,  15:30  ,  Bayern  ,  Köln  ,  2:2 , 2:2  , 2 , 2  ,  2 , 2  , 1 , 1
2005  ,  2006  ,  28  ,  Saturday  ,  2006-04-01  ,  15:30  ,  Wolfsburg  ,  Duisburg  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  28  ,  Saturday  ,  2006-04-01  ,  15:30  ,  Gladbach  ,  Dortmund  ,  2:1 , 2:1  , 2 , 1  ,  2 , 1  , 3 , 0
2005  ,  2006  ,  28  ,  Saturday  ,  2006-04-01  ,  15:30  ,  Leverkusen  ,  K'lautern  ,  5:1 , 2:0  , 5 , 1  ,  2 , 0  , 3 , 0
2005  ,  2006  ,  28  ,  Saturday  ,  2006-04-01  ,  15:30  ,  Frankfurt  ,  Bremen  ,  0:1 , 0:0  , 0 , 1  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  28  ,  Saturday  ,  2006-04-01  ,  15:30  ,  Hertha  ,  Stuttgart  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  28  ,  Saturday  ,  2006-04-01  ,  15:30  ,  Nürnberg  ,  Mainz  ,  3:0 , 1:0  , 3 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  28  ,  Sunday  ,  2006-04-02  ,  17:30  ,  Schalke  ,  HSV  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  28  ,  Sunday  ,  2006-04-02  ,  17:30  ,  Hannover  ,  Bielefeld  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  29  ,  Saturday  ,  2006-04-08  ,  15:30  ,  Dortmund  ,  Leverkusen  ,  1:2 , 1:1  , 1 , 2  ,  1 , 1  , 0 , 3
2005  ,  2006  ,  29  ,  Saturday  ,  2006-04-08  ,  15:30  ,  K'lautern  ,  Hertha  ,  0:2 , 0:2  , 0 , 2  ,  0 , 2  , 0 , 3
2005  ,  2006  ,  29  ,  Saturday  ,  2006-04-08  ,  15:30  ,  Köln  ,  Wolfsburg  ,  3:0 , 0:0  , 3 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  29  ,  Saturday  ,  2006-04-08  ,  15:30  ,  Stuttgart  ,  Nürnberg  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  29  ,  Saturday  ,  2006-04-08  ,  15:30  ,  Bremen  ,  Bayern  ,  3:0 , 1:0  , 3 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  29  ,  Saturday  ,  2006-04-08  ,  15:30  ,  Bielefeld  ,  Frankfurt  ,  1:0 , 0:0  , 1 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  29  ,  Saturday  ,  2006-04-08  ,  15:30  ,  Mainz  ,  Hannover  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  29  ,  Sunday  ,  2006-04-09  ,  17:30  ,  HSV  ,  Gladbach  ,  2:0 , 1:0  , 2 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  29  ,  Sunday  ,  2006-04-09  ,  17:30  ,  Duisburg  ,  Schalke  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
2005  ,  2006  ,  30  ,  Saturday  ,  2006-04-15  ,  15:30  ,  Schalke  ,  Köln  ,  1:1 , 0:1  , 1 , 1  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  30  ,  Saturday  ,  2006-04-15  ,  15:30  ,  Leverkusen  ,  Gladbach  ,  2:1 , 1:0  , 2 , 1  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  30  ,  Saturday  ,  2006-04-15  ,  15:30  ,  Hertha  ,  Dortmund  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  30  ,  Saturday  ,  2006-04-15  ,  15:30  ,  Duisburg  ,  HSV  ,  0:2 , 0:2  , 0 , 2  ,  0 , 2  , 0 , 3
2005  ,  2006  ,  30  ,  Saturday  ,  2006-04-15  ,  15:30  ,  Wolfsburg  ,  Bremen  ,  1:1 , 1:1  , 1 , 1  ,  1 , 1  , 1 , 1
2005  ,  2006  ,  30  ,  Saturday  ,  2006-04-15  ,  15:30  ,  Frankfurt  ,  Mainz  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  30  ,  Saturday  ,  2006-04-15  ,  15:30  ,  Bayern  ,  Bielefeld  ,  2:0 , 0:0  , 2 , 0  ,  0 , 0  , 3 , 0
2005  ,  2006  ,  30  ,  Sunday  ,  2006-04-16  ,  17:30  ,  Nürnberg  ,  K'lautern  ,  3:2 , 1:1  , 3 , 2  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  30  ,  Sunday  ,  2006-04-16  ,  17:30  ,  Hannover  ,  Stuttgart  ,  3:3 , 2:0  , 3 , 3  ,  2 , 0  , 1 , 1
2005  ,  2006  ,  31  ,  Saturday  ,  2006-04-22  ,  15:30  ,  HSV  ,  Leverkusen  ,  0:2 , 0:1  , 0 , 2  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  31  ,  Saturday  ,  2006-04-22  ,  15:30  ,  Köln  ,  Duisburg  ,  3:1 , 1:0  , 3 , 1  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  31  ,  Saturday  ,  2006-04-22  ,  15:30  ,  Gladbach  ,  Hertha  ,  2:2 , 1:1  , 2 , 2  ,  1 , 1  , 1 , 1
2005  ,  2006  ,  31  ,  Saturday  ,  2006-04-22  ,  15:30  ,  Bielefeld  ,  Wolfsburg  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  31  ,  Saturday  ,  2006-04-22  ,  15:30  ,  Dortmund  ,  Nürnberg  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  31  ,  Saturday  ,  2006-04-22  ,  15:30  ,  Stuttgart  ,  Frankfurt  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  31  ,  Saturday  ,  2006-04-22  ,  15:30  ,  K'lautern  ,  Hannover  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  31  ,  Sunday  ,  2006-04-23  ,  17:30  ,  Bremen  ,  Schalke  ,  0:0 , 0:0  , 0 , 0  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  31  ,  Sunday  ,  2006-04-23  ,  17:30  ,  Mainz  ,  Bayern  ,  2:2 , 2:2  , 2 , 2  ,  2 , 2  , 1 , 1
2005  ,  2006  ,  32  ,  Tuesday  ,  2006-05-02  ,  20:00  ,  Hertha  ,  Leverkusen  ,  1:5 , 1:3  , 1 , 5  ,  1 , 3  , 0 , 3
2005  ,  2006  ,  32  ,  Tuesday  ,  2006-05-02  ,  20:00  ,  Nürnberg  ,  Gladbach  ,  5:2 , 1:2  , 5 , 2  ,  1 , 2  , 3 , 0
2005  ,  2006  ,  32  ,  Tuesday  ,  2006-05-02  ,  20:00  ,  Hannover  ,  Dortmund  ,  1:2 , 1:0  , 1 , 2  ,  1 , 0  , 0 , 3
2005  ,  2006  ,  32  ,  Tuesday  ,  2006-05-02  ,  20:00  ,  Köln  ,  HSV  ,  0:1 , 0:1  , 0 , 1  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  32  ,  Wednesday  ,  2006-05-03  ,  20:00  ,  Frankfurt  ,  K'lautern  ,  2:2 , 0:1  , 2 , 2  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  32  ,  Wednesday  ,  2006-05-03  ,  20:00  ,  Duisburg  ,  Bremen  ,  3:5 , 2:3  , 3 , 5  ,  2 , 3  , 0 , 3
2005  ,  2006  ,  32  ,  Wednesday  ,  2006-05-03  ,  20:00  ,  Bayern  ,  Stuttgart  ,  3:1 , 2:1  , 3 , 1  ,  2 , 1  , 3 , 0
2005  ,  2006  ,  32  ,  Wednesday  ,  2006-05-03  ,  20:00  ,  Wolfsburg  ,  Mainz  ,  0:3 , 0:1  , 0 , 3  ,  0 , 1  , 0 , 3
2005  ,  2006  ,  32  ,  Wednesday  ,  2006-05-03  ,  20:00  ,  Schalke  ,  Bielefeld  ,  3:1 , 1:0  , 3 , 1  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Bremen  ,  Köln  ,  6:0 , 3:0  , 6 , 0  ,  3 , 0  , 3 , 0
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Bielefeld  ,  Duisburg  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 3
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Mainz  ,  Schalke  ,  1:0 , 1:0  , 1 , 0  ,  1 , 0  , 3 , 0
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Hertha  ,  HSV  ,  4:2 , 1:2  , 4 , 2  ,  1 , 2  , 3 , 0
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Stuttgart  ,  Wolfsburg  ,  2:1 , 1:1  , 2 , 1  ,  1 , 1  , 3 , 0
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Leverkusen  ,  Nürnberg  ,  2:2 , 0:1  , 2 , 2  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  K'lautern  ,  Bayern  ,  1:1 , 1:0  , 1 , 1  ,  1 , 0  , 1 , 1
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Dortmund  ,  Frankfurt  ,  1:1 , 0:0  , 1 , 1  ,  0 , 0  , 1 , 1
2005  ,  2006  ,  33  ,  Saturday  ,  2006-05-06  ,  15:30  ,  Gladbach  ,  Hannover  ,  2:2 , 0:1  , 2 , 2  ,  0 , 1  , 1 , 1
2005  ,  2006  ,  34  ,  Saturday  ,  2006-05-13  ,  15:30  ,  Hannover  ,  Leverkusen  ,  2:2 , 1:2  , 2 , 2  ,  1 , 2  , 1 , 1
2005  ,  2006  ,  34  ,  Saturday  ,  2006-05-13  ,  15:30  ,  Frankfurt  ,  Gladbach  ,  0:2 , 0:0  , 0 , 2  ,  0 , 0  , 0 , 3
