"","SeasonFrom","SeasonTo","Matchday","Day","Date","Time","Home","Guest","Score90","Score45","Score90Home","Score90Guest","Score45Home","Score45Guest","PointsHome","PointsGuest","GoalsTotal90","GoalsTotal45","HomeID","GuestID","DayID","DateInt","TimeInt"
"9032",1992,1993,24,"Saturday",1993-04-03,15:30:00,"Nürnberg","Schalke","1:4","1:2",1,4,1,2,0,2,5,3,15,6,1,19930403,55800
"9033",1992,1993,24,"Saturday",1993-04-03,15:30:00,"Leverkusen","Bochum","3:1","0:1",3,1,0,1,2,0,4,1,36,29,1,19930403,55800
"9034",1992,1993,24,"Saturday",1993-04-03,15:30:00,"Dortmund","Köln","4:1","1:0",4,1,1,0,2,0,5,1,16,11,1,19930403,55800
"9035",1992,1993,24,"Saturday",1993-04-03,15:30:00,"Karlsruhe","HSV","1:0","0:0",1,0,0,0,2,0,1,0,4,10,1,19930403,55800
"9036",1992,1993,25,"Thursday",1993-04-08,20:00:00,"K'lautern","Stuttgart","0:0","0:0",0,0,0,0,1,1,0,0,13,14,2,19930408,72000
"9037",1992,1993,25,"Thursday",1993-04-08,20:00:00,"Schalke","Leverkusen","2:1","2:0",2,1,2,0,2,0,3,2,6,36,2,19930408,72000
"9038",1992,1993,25,"Thursday",1993-04-08,20:00:00,"Uerdingen","Nürnberg","2:1","1:1",2,1,1,1,2,0,3,2,33,15,2,19930408,72000
"9039",1992,1993,25,"Saturday",1993-04-10,15:30:00,"Dresden","Saarbrücken","0:0","0:0",0,0,0,0,1,1,0,0,42,3,1,19930410,55800
"9040",1992,1993,25,"Saturday",1993-04-10,15:30:00,"Köln","Gladbach","1:2","0:0",1,2,0,0,0,2,3,0,11,20,1,19930410,55800
"9041",1992,1993,25,"Saturday",1993-04-10,15:30:00,"Bayern","Dortmund","2:0","0:0",2,0,0,0,2,0,2,0,21,16,1,19930410,55800
"9042",1992,1993,25,"Saturday",1993-04-10,15:30:00,"HSV","Wattenscheid","1:1","1:0",1,1,1,0,1,1,2,1,10,41,1,19930410,55800
"9043",1992,1993,25,"Saturday",1993-04-10,15:30:00,"Bochum","Karlsruhe","2:2","2:2",2,2,2,2,1,1,4,4,29,4,1,19930410,55800
"9044",1992,1993,25,"Saturday",1993-04-10,15:30:00,"Frankfurt","Bremen","3:0","1:0",3,0,1,0,2,0,3,1,5,8,1,19930410,55800
"9045",1992,1993,26,"Friday",1993-04-16,20:00:00,"Nürnberg","K'lautern","0:0","0:0",0,0,0,0,1,1,0,0,15,13,4,19930416,72000
"9046",1992,1993,26,"Friday",1993-04-16,20:00:00,"Dortmund","Wattenscheid","6:0","1:0",6,0,1,0,2,0,6,1,16,41,4,19930416,72000
"9047",1992,1993,26,"Friday",1993-04-16,20:00:00,"Bremen","Dresden","3:0","2:0",3,0,2,0,2,0,3,2,8,42,4,19930416,72000
"9048",1992,1993,26,"Friday",1993-04-16,20:00:00,"Bochum","HSV","1:2","0:1",1,2,0,1,0,2,3,1,29,10,4,19930416,72000
"9049",1992,1993,26,"Saturday",1993-04-17,15:30:00,"Stuttgart","Frankfurt","2:2","1:1",2,2,1,1,1,1,4,2,14,5,1,19930417,55800
"9050",1992,1993,26,"Saturday",1993-04-17,15:30:00,"Leverkusen","Uerdingen","1:0","1:0",1,0,1,0,2,0,1,1,36,33,1,19930417,55800
"9051",1992,1993,26,"Saturday",1993-04-17,15:30:00,"Karlsruhe","Schalke","0:0","0:0",0,0,0,0,1,1,0,0,4,6,1,19930417,55800
"9052",1992,1993,26,"Saturday",1993-04-17,15:30:00,"Gladbach","Bayern","2:2","0:2",2,2,0,2,1,1,4,2,20,21,1,19930417,55800
"9053",1992,1993,26,"Saturday",1993-04-17,15:30:00,"Saarbrücken","Köln","0:3","0:1",0,3,0,1,0,2,3,1,3,11,1,19930417,55800
"9054",1992,1993,27,"Friday",1993-04-23,19:30:00,"Wattenscheid","Gladbach","3:1","2:0",3,1,2,0,2,0,4,2,41,20,4,19930423,70200
"9055",1992,1993,27,"Friday",1993-04-23,20:00:00,"Bayern","Saarbrücken","6:0","4:0",6,0,4,0,2,0,6,4,21,3,4,19930423,72000
"9056",1992,1993,27,"Friday",1993-04-23,20:00:00,"Köln","Bremen","0:0","0:0",0,0,0,0,1,1,0,0,11,8,4,19930423,72000
"9057",1992,1993,27,"Saturday",1993-04-24,15:30:00,"Dresden","Stuttgart","0:0","0:0",0,0,0,0,1,1,0,0,42,14,1,19930424,55800
"9058",1992,1993,27,"Saturday",1993-04-24,15:30:00,"HSV","Dortmund","1:2","0:0",1,2,0,0,0,2,3,0,10,16,1,19930424,55800
"9059",1992,1993,27,"Saturday",1993-04-24,15:30:00,"Schalke","Bochum","0:3","0:2",0,3,0,2,0,2,3,2,6,29,1,19930424,55800
"9060",1992,1993,27,"Saturday",1993-04-24,15:30:00,"Uerdingen","Karlsruhe","1:1","0:1",1,1,0,1,1,1,2,1,33,4,1,19930424,55800
"9061",1992,1993,27,"Saturday",1993-04-24,15:30:00,"K'lautern","Leverkusen","4:0","2:0",4,0,2,0,2,0,4,2,13,36,1,19930424,55800
"9062",1992,1993,27,"Saturday",1993-04-24,15:30:00,"Frankfurt","Nürnberg","0:0","0:0",0,0,0,0,1,1,0,0,5,15,1,19930424,55800
"9063",1992,1993,28,"Monday",1993-04-26,20:00:00,"Bremen","Bayern","4:1","1:1",4,1,1,1,2,0,5,2,8,21,3,19930426,72000
"9064",1992,1993,28,"Tuesday",1993-04-27,18:15:00,"Stuttgart","Köln","2:0","0:0",2,0,0,0,2,0,2,0,14,11,5,19930427,65700
"9065",1992,1993,28,"Tuesday",1993-04-27,19:30:00,"Saarbrücken","Wattenscheid","0:1","0:1",0,1,0,1,0,2,1,1,3,41,5,19930427,70200
"9066",1992,1993,28,"Tuesday",1993-04-27,20:00:00,"Leverkusen","Frankfurt","1:1","1:0",1,1,1,0,1,1,2,1,36,5,5,19930427,72000
"9067",1992,1993,28,"Tuesday",1993-04-27,20:00:00,"Karlsruhe","K'lautern","1:1","1:1",1,1,1,1,1,1,2,2,4,13,5,19930427,72000
"9068",1992,1993,28,"Tuesday",1993-04-27,20:00:00,"Bochum","Uerdingen","4:1","1:1",4,1,1,1,2,0,5,2,29,33,5,19930427,72000
"9069",1992,1993,28,"Tuesday",1993-04-27,20:00:00,"Gladbach","Dortmund","0:3","0:2",0,3,0,2,0,2,3,2,20,16,5,19930427,72000
"9070",1992,1993,28,"Wednesday",1993-04-28,20:00:00,"Nürnberg","Dresden","0:0","0:0",0,0,0,0,1,1,0,0,15,42,6,19930428,72000
"9071",1992,1993,28,"Wednesday",1993-04-28,20:00:00,"Schalke","HSV","0:0","0:0",0,0,0,0,1,1,0,0,6,10,6,19930428,72000
"9072",1992,1993,29,"Friday",1993-04-30,20:00:00,"Bayern","Stuttgart","5:3","2:2",5,3,2,2,2,0,8,4,21,14,4,19930430,72000
"9073",1992,1993,29,"Friday",1993-04-30,20:00:00,"Dortmund","Saarbrücken","3:0","2:0",3,0,2,0,2,0,3,2,16,3,4,19930430,72000
"9074",1992,1993,29,"Friday",1993-04-30,20:00:00,"Frankfurt","Karlsruhe","4:1","3:0",4,1,3,0,2,0,5,3,5,4,4,19930430,72000
"9075",1992,1993,29,"Saturday",1993-05-01,15:30:00,"HSV","Gladbach","0:2","0:1",0,2,0,1,0,2,2,1,10,20,1,19930501,55800
"9076",1992,1993,29,"Saturday",1993-05-01,15:30:00,"Uerdingen","Schalke","4:2","2:0",4,2,2,0,2,0,6,2,33,6,1,19930501,55800
"9077",1992,1993,29,"Saturday",1993-05-01,15:30:00,"K'lautern","Bochum","3:1","3:0",3,1,3,0,2,0,4,3,13,29,1,19930501,55800
"9078",1992,1993,29,"Saturday",1993-05-01,15:30:00,"Dresden","Leverkusen","2:0","1:0",2,0,1,0,2,0,2,1,42,36,1,19930501,55800
"9079",1992,1993,29,"Saturday",1993-05-01,15:30:00,"Köln","Nürnberg","2:0","0:0",2,0,0,0,2,0,2,0,11,15,1,19930501,55800
"9080",1992,1993,29,"Saturday",1993-05-01,15:30:00,"Wattenscheid","Bremen","2:2","1:1",2,2,1,1,1,1,4,2,41,8,1,19930501,55800
"9081",1992,1993,30,"Friday",1993-05-07,20:00:00,"Schalke","K'lautern","4:0","0:0",4,0,0,0,2,0,4,0,6,13,4,19930507,72000
"9082",1992,1993,30,"Friday",1993-05-07,20:00:00,"Karlsruhe","Dresden","3:1","0:0",3,1,0,0,2,0,4,0,4,42,4,19930507,72000
"9083",1992,1993,30,"Friday",1993-05-07,20:00:00,"Uerdingen","HSV","0:2","0:1",0,2,0,1,0,2,2,1,33,10,4,19930507,72000
"9084",1992,1993,30,"Saturday",1993-05-08,15:30:00,"Bochum","Frankfurt","1:0","0:0",1,0,0,0,2,0,1,0,29,5,1,19930508,55800
"9085",1992,1993,30,"Saturday",1993-05-08,15:30:00,"Saarbrücken","Gladbach","0:4","0:1",0,4,0,1,0,2,4,1,3,20,1,19930508,55800
"9086",1992,1993,30,"Saturday",1993-05-08,15:30:00,"Stuttgart","Wattenscheid","4:1","0:0",4,1,0,0,2,0,5,0,14,41,1,19930508,55800
"9087",1992,1993,30,"Saturday",1993-05-08,15:30:00,"Nürnberg","Bayern","0:0","0:0",0,0,0,0,1,1,0,0,15,21,1,19930508,55800
"9088",1992,1993,30,"Saturday",1993-05-08,15:30:00,"Leverkusen","Köln","3:0","1:0",3,0,1,0,2,0,3,1,36,11,1,19930508,55800
"9089",1992,1993,30,"Sunday",1993-05-09,18:00:00,"Bremen","Dortmund","1:0","1:0",1,0,1,0,2,0,1,1,8,16,7,19930509,64800
"9090",1992,1993,31,"Friday",1993-05-14,20:00:00,"Dortmund","Stuttgart","0:4","0:2",0,4,0,2,0,2,4,2,16,14,4,19930514,72000
"9091",1992,1993,31,"Friday",1993-05-14,20:00:00,"K'lautern","Uerdingen","2:1","0:1",2,1,0,1,2,0,3,1,13,33,4,19930514,72000
"9092",1992,1993,31,"Friday",1993-05-14,20:00:00,"Gladbach","Bremen","3:1","1:0",3,1,1,0,2,0,4,1,20,8,4,19930514,72000
"9093",1992,1993,31,"Saturday",1993-05-15,15:30:00,"HSV","Saarbrücken","2:0","0:0",2,0,0,0,2,0,2,0,10,3,1,19930515,55800
"9094",1992,1993,31,"Saturday",1993-05-15,15:30:00,"Frankfurt","Schalke","0:3","0:0",0,3,0,0,0,2,3,0,5,6,1,19930515,55800
"9095",1992,1993,31,"Saturday",1993-05-15,15:30:00,"Dresden","Bochum","0:0","0:0",0,0,0,0,1,1,0,0,42,29,1,19930515,55800
"9096",1992,1993,31,"Saturday",1993-05-15,15:30:00,"Köln","Karlsruhe","2:0","0:0",2,0,0,0,2,0,2,0,11,4,1,19930515,55800
"9097",1992,1993,31,"Saturday",1993-05-15,15:30:00,"Bayern","Leverkusen","4:1","2:0",4,1,2,0,2,0,5,2,21,36,1,19930515,55800
"9098",1992,1993,31,"Saturday",1993-05-15,15:30:00,"Wattenscheid","Nürnberg","4:1","0:0",4,1,0,0,2,0,5,0,41,15,1,19930515,55800
"9099",1992,1993,32,"Friday",1993-05-21,20:00:00,"HSV","K'lautern","2:2","2:0",2,2,2,0,1,1,4,2,10,13,4,19930521,72000
"9100",1992,1993,32,"Friday",1993-05-21,20:00:00,"Schalke","Dresden","2:0","1:0",2,0,1,0,2,0,2,1,6,42,4,19930521,72000
"9101",1992,1993,32,"Friday",1993-05-21,20:00:00,"Saarbrücken","Bremen","0:4","0:2",0,4,0,2,0,2,4,2,3,8,4,19930521,72000
"9102",1992,1993,32,"Saturday",1993-05-22,15:30:00,"Uerdingen","Frankfurt","2:0","0:0",2,0,0,0,2,0,2,0,33,5,1,19930522,55800
"9103",1992,1993,32,"Saturday",1993-05-22,15:30:00,"Stuttgart","Gladbach","3:2","2:1",3,2,2,1,2,0,5,3,14,20,1,19930522,55800
"9104",1992,1993,32,"Saturday",1993-05-22,15:30:00,"Nürnberg","Dortmund","1:2","1:0",1,2,1,0,0,2,3,1,15,16,1,19930522,55800
"9105",1992,1993,32,"Saturday",1993-05-22,15:30:00,"Leverkusen","Wattenscheid","3:1","1:0",3,1,1,0,2,0,4,1,36,41,1,19930522,55800
"9106",1992,1993,32,"Saturday",1993-05-22,15:30:00,"Bochum","Köln","0:0","0:0",0,0,0,0,1,1,0,0,29,11,1,19930522,55800
"9107",1992,1993,32,"Sunday",1993-05-23,20:15:00,"Karlsruhe","Bayern","4:2","3:0",4,2,3,0,2,0,6,3,4,21,7,19930523,72900
"9108",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Saarbrücken","Stuttgart","1:4","0:1",1,4,0,1,0,2,5,1,3,14,1,19930529,55800
"9109",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Frankfurt","K'lautern","3:0","1:0",3,0,1,0,2,0,3,1,5,13,1,19930529,55800
"9110",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Dresden","Uerdingen","1:1","1:1",1,1,1,1,1,1,2,2,42,33,1,19930529,55800
"9111",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Köln","Schalke","2:1","1:0",2,1,1,0,2,0,3,1,11,6,1,19930529,55800
"9112",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Bayern","Bochum","3:1","3:0",3,1,3,0,2,0,4,3,21,29,1,19930529,55800
"9113",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Wattenscheid","Karlsruhe","0:2","0:1",0,2,0,1,0,2,2,1,41,4,1,19930529,55800
"9114",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Dortmund","Leverkusen","1:2","0:1",1,2,0,1,0,2,3,1,16,36,1,19930529,55800
"9115",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Gladbach","Nürnberg","2:1","0:0",2,1,0,0,2,0,3,0,20,15,1,19930529,55800
"9116",1992,1993,33,"Saturday",1993-05-29,15:30:00,"Bremen","HSV","5:0","2:0",5,0,2,0,2,0,5,2,8,10,1,19930529,55800
"9117",1992,1993,34,"Saturday",1993-06-05,15:30:00,"HSV","Frankfurt","1:2","0:1",1,2,0,1,0,2,3,1,10,5,1,19930605,55800
"9118",1992,1993,34,"Saturday",1993-06-05,15:30:00,"Nürnberg","Saarbrücken","4:1","3:1",4,1,3,1,2,0,5,4,15,3,1,19930605,55800
"9119",1992,1993,34,"Saturday",1993-06-05,15:30:00,"Leverkusen","Gladbach","4:0","1:0",4,0,1,0,2,0,4,1,36,20,1,19930605,55800
"9120",1992,1993,34,"Saturday",1993-06-05,15:30:00,"Karlsruhe","Dortmund","3:0","2:0",3,0,2,0,2,0,3,2,4,16,1,19930605,55800
"9121",1992,1993,34,"Saturday",1993-06-05,15:30:00,"Bochum","Wattenscheid","3:1","1:0",3,1,1,0,2,0,4,1,29,41,1,19930605,55800
"9122",1992,1993,34,"Saturday",1993-06-05,15:30:00,"Schalke","Bayern","3:3","2:1",3,3,2,1,1,1,6,3,6,21,1,19930605,55800
"9123",1992,1993,34,"Saturday",1993-06-05,15:30:00,"Uerdingen","Köln","0:0","0:0",0,0,0,0,1,1,0,0,33,11,1,19930605,55800
"9124",1992,1993,34,"Saturday",1993-06-05,15:30:00,"K'lautern","Dresden","2:0","0:0",2,0,0,0,2,0,2,0,13,42,1,19930605,55800
"9125",1992,1993,34,"Saturday",1993-06-05,15:30:00,"Stuttgart","Bremen","0:3","0:0",0,3,0,0,0,2,3,0,14,8,1,19930605,55800
"9126",1993,1994,1,"Friday",1993-08-06,20:00:00,"Gladbach","Frankfurt","0:4","0:2",0,4,0,2,0,2,4,2,20,5,4,19930806,72000
"9127",1993,1994,1,"Friday",1993-08-06,20:00:00,"HSV","Nürnberg","5:2","2:1",5,2,2,1,2,0,7,3,10,15,4,19930806,72000
"9128",1993,1994,1,"Friday",1993-08-06,20:00:00,"Dortmund","Karlsruhe","2:1","0:0",2,1,0,0,2,0,3,0,16,4,4,19930806,72000
"9129",1993,1994,1,"Saturday",1993-08-07,15:30:00,"Köln","K'lautern","0:2","0:0",0,2,0,0,0,2,2,0,11,13,1,19930807,55800
"9130",1993,1994,1,"Saturday",1993-08-07,15:30:00,"Wattenscheid","Schalke","3:0","2:0",3,0,2,0,2,0,3,2,41,6,1,19930807,55800
"9131",1993,1994,1,"Saturday",1993-08-07,15:30:00,"Bayern","Freiburg","3:1","3:1",3,1,3,1,2,0,4,4,21,45,1,19930807,55800
"9132",1993,1994,1,"Saturday",1993-08-07,15:30:00,"Duisburg","Leverkusen","2:2","1:0",2,2,1,0,1,1,4,1,22,36,1,19930807,55800
"9133",1993,1994,1,"Saturday",1993-08-07,15:30:00,"Leipzig","Dresden","3:3","3:2",3,3,3,2,1,1,6,5,44,42,1,19930807,55800
"9134",1993,1994,1,"Sunday",1993-08-08,18:00:00,"Bremen","Stuttgart","5:1","2:0",5,1,2,0,2,0,6,2,8,14,7,19930808,64800
"9135",1993,1994,2,"Friday",1993-08-13,20:00:00,"Nürnberg","Köln","1:0","1:0",1,0,1,0,2,0,1,1,15,11,4,19930813,72000
"9136",1993,1994,2,"Friday",1993-08-13,20:00:00,"Dresden","Duisburg","0:1","0:0",0,1,0,0,0,2,1,0,42,22,4,19930813,72000
"9137",1993,1994,2,"Saturday",1993-08-14,15:30:00,"Leverkusen","Bayern","2:1","1:1",2,1,1,1,2,0,3,2,36,21,1,19930814,55800
"9138",1993,1994,2,"Saturday",1993-08-14,15:30:00,"Freiburg","Wattenscheid","4:1","1:0",4,1,1,0,2,0,5,1,45,41,1,19930814,55800
"9139",1993,1994,2,"Saturday",1993-08-14,15:30:00,"Karlsruhe","HSV","2:0","1:0",2,0,1,0,2,0,2,1,4,10,1,19930814,55800
"9140",1993,1994,2,"Saturday",1993-08-14,15:30:00,"K'lautern","Gladbach","4:2","2:1",4,2,2,1,2,0,6,3,13,20,1,19930814,55800
"9141",1993,1994,2,"Saturday",1993-08-14,15:30:00,"Frankfurt","Bremen","2:2","1:1",2,2,1,1,1,1,4,2,5,8,1,19930814,55800
"9142",1993,1994,2,"Sunday",1993-08-15,18:00:00,"Schalke","Dortmund","1:0","0:0",1,0,0,0,2,0,1,0,6,16,7,19930815,64800
"9143",1993,1994,2,"Saturday",1993-09-11,15:30:00,"Stuttgart","Leipzig","0:0","0:0",0,0,0,0,1,1,0,0,14,44,1,19930911,55800
"9144",1993,1994,3,"Tuesday",1993-08-17,20:00:00,"Bremen","Leipzig","3:1","1:1",3,1,1,1,2,0,4,2,8,44,5,19930817,72000
"9145",1993,1994,3,"Friday",1993-08-20,19:30:00,"Wattenscheid","Leverkusen","1:2","1:1",1,2,1,1,0,2,3,2,41,36,4,19930820,70200
"9146",1993,1994,3,"Friday",1993-08-20,20:00:00,"Köln","Karlsruhe","2:1","1:0",2,1,1,0,2,0,3,1,11,4,4,19930820,72000
"9147",1993,1994,3,"Saturday",1993-08-21,15:30:00,"Gladbach","Nürnberg","2:0","1:0",2,0,1,0,2,0,2,1,20,15,1,19930821,55800
"9148",1993,1994,3,"Saturday",1993-08-21,15:30:00,"HSV","Schalke","4:1","3:0",4,1,3,0,2,0,5,3,10,6,1,19930821,55800
"9149",1993,1994,3,"Saturday",1993-08-21,15:30:00,"Dortmund","Freiburg","3:2","0:1",3,2,0,1,2,0,5,1,16,45,1,19930821,55800
"9150",1993,1994,3,"Saturday",1993-08-21,15:30:00,"Duisburg","Stuttgart","2:2","2:1",2,2,2,1,1,1,4,3,22,14,1,19930821,55800
"9151",1993,1994,3,"Saturday",1993-08-21,15:30:00,"Frankfurt","K'lautern","1:0","1:0",1,0,1,0,2,0,1,1,5,13,1,19930821,55800
"9152",1993,1994,3,"Sunday",1993-08-22,18:00:00,"Bayern","Dresden","5:0","2:0",5,0,2,0,2,0,5,2,21,42,7,19930822,64800
"9153",1993,1994,4,"Friday",1993-08-27,19:30:00,"Freiburg","HSV","0:1","0:1",0,1,0,1,0,2,1,1,45,10,4,19930827,70200
"9154",1993,1994,4,"Friday",1993-08-27,20:00:00,"Karlsruhe","Gladbach","1:0","1:0",1,0,1,0,2,0,1,1,4,20,4,19930827,72000
"9155",1993,1994,4,"Friday",1993-08-27,20:00:00,"Leipzig","Duisburg","1:1","0:1",1,1,0,1,1,1,2,1,44,22,4,19930827,72000
"9156",1993,1994,4,"Saturday",1993-08-28,15:30:00,"Leverkusen","Dortmund","2:1","1:1",2,1,1,1,2,0,3,2,36,16,1,19930828,55800
"9157",1993,1994,4,"Saturday",1993-08-28,15:30:00,"Schalke","Köln","1:2","1:2",1,2,1,2,0,2,3,3,6,11,1,19930828,55800
"9158",1993,1994,4,"Saturday",1993-08-28,15:30:00,"Nürnberg","Frankfurt","1:5","0:2",1,5,0,2,0,2,6,2,15,5,1,19930828,55800
"9159",1993,1994,4,"Saturday",1993-08-28,15:30:00,"K'lautern","Bremen","2:3","0:1",2,3,0,1,0,2,5,1,13,8,1,19930828,55800
"9160",1993,1994,4,"Saturday",1993-08-28,15:30:00,"Dresden","Wattenscheid","1:1","0:1",1,1,0,1,1,1,2,1,42,41,1,19930828,55800
"9161",1993,1994,4,"Sunday",1993-08-29,18:00:00,"Stuttgart","Bayern","2:2","1:2",2,2,1,2,1,1,4,3,14,21,7,19930829,64800
"9162",1993,1994,5,"Tuesday",1993-08-31,20:00:00,"Gladbach","Schalke","3:2","3:1",3,2,3,1,2,0,5,4,20,6,5,19930831,72000
"9163",1993,1994,5,"Tuesday",1993-08-31,20:00:00,"K'lautern","Nürnberg","3:1","0:0",3,1,0,0,2,0,4,0,13,15,5,19930831,72000
"9164",1993,1994,5,"Tuesday",1993-08-31,20:00:00,"Frankfurt","Karlsruhe","3:1","0:0",3,1,0,0,2,0,4,0,5,4,5,19930831,72000
"9165",1993,1994,5,"Tuesday",1993-08-31,20:00:00,"Bremen","Duisburg","1:5","0:0",1,5,0,0,0,2,6,0,8,22,5,19930831,72000
"9166",1993,1994,5,"Wednesday",1993-09-01,19:30:00,"Wattenscheid","Stuttgart","2:4","1:0",2,4,1,0,0,2,6,1,41,14,6,19930901,70200
"9167",1993,1994,5,"Wednesday",1993-09-01,20:00:00,"Köln","Freiburg","2:0","1:0",2,0,1,0,2,0,2,1,11,45,6,19930901,72000
"9168",1993,1994,5,"Wednesday",1993-09-01,20:00:00,"HSV","Leverkusen","2:1","0:0",2,1,0,0,2,0,3,0,10,36,6,19930901,72000
"9169",1993,1994,5,"Wednesday",1993-09-01,20:00:00,"Dortmund","Dresden","4:0","1:0",4,0,1,0,2,0,4,1,16,42,6,19930901,72000
"9170",1993,1994,5,"Wednesday",1993-09-01,20:00:00,"Bayern","Leipzig","3:0","1:0",3,0,1,0,2,0,3,1,21,44,6,19930901,72000
"9171",1993,1994,6,"Friday",1993-09-03,20:00:00,"Karlsruhe","K'lautern","1:1","0:1",1,1,0,1,1,1,2,1,4,13,4,19930903,72000
"9172",1993,1994,6,"Friday",1993-09-03,20:00:00,"Nürnberg","Bremen","0:1","0:0",0,1,0,0,0,2,1,0,15,8,4,19930903,72000
"9173",1993,1994,6,"Saturday",1993-09-04,15:30:00,"Stuttgart","Dortmund","2:2","1:0",2,2,1,0,1,1,4,1,14,16,1,19930904,55800
"9174",1993,1994,6,"Saturday",1993-09-04,15:30:00,"Leverkusen","Köln","2:1","2:1",2,1,2,1,2,0,3,3,36,11,1,19930904,55800
"9175",1993,1994,6,"Saturday",1993-09-04,15:30:00,"Freiburg","Gladbach","3:3","1:0",3,3,1,0,1,1,6,1,45,20,1,19930904,55800
"9176",1993,1994,6,"Saturday",1993-09-04,15:30:00,"Schalke","Frankfurt","1:3","1:2",1,3,1,2,0,2,4,3,6,5,1,19930904,55800
"9177",1993,1994,6,"Saturday",1993-09-04,15:30:00,"Duisburg","Bayern","2:2","1:1",2,2,1,1,1,1,4,2,22,21,1,19930904,55800
"9178",1993,1994,6,"Saturday",1993-09-04,15:30:00,"Leipzig","Wattenscheid","0:0","0:0",0,0,0,0,1,1,0,0,44,41,1,19930904,55800
"9179",1993,1994,6,"Sunday",1993-09-05,18:00:00,"Dresden","HSV","1:1","1:1",1,1,1,1,1,1,2,2,42,10,7,19930905,64800
"9180",1993,1994,7,"Tuesday",1993-09-07,20:00:00,"Gladbach","Leverkusen","2:2","1:1",2,2,1,1,1,1,4,2,20,36,5,19930907,72000
"9181",1993,1994,7,"Tuesday",1993-09-07,20:00:00,"Dortmund","Leipzig","0:1","0:1",0,1,0,1,0,2,1,1,16,44,5,19930907,72000
"9182",1993,1994,7,"Tuesday",1993-09-07,20:00:00,"Nürnberg","Karlsruhe","1:1","1:1",1,1,1,1,1,1,2,2,15,4,5,19930907,72000
"9183",1993,1994,7,"Wednesday",1993-09-08,19:30:00,"Wattenscheid","Duisburg","0:2","0:0",0,2,0,0,0,2,2,0,41,22,6,19930908,70200
"9184",1993,1994,7,"Wednesday",1993-09-08,20:00:00,"Köln","Dresden","0:1","0:0",0,1,0,0,0,2,1,0,11,42,6,19930908,72000
"9185",1993,1994,7,"Wednesday",1993-09-08,20:00:00,"HSV","Stuttgart","3:2","2:2",3,2,2,2,2,0,5,4,10,14,6,19930908,72000
"9186",1993,1994,7,"Wednesday",1993-09-08,20:00:00,"K'lautern","Schalke","0:0","0:0",0,0,0,0,1,1,0,0,13,6,6,19930908,72000
"9187",1993,1994,7,"Wednesday",1993-09-08,20:00:00,"Frankfurt","Freiburg","3:0","2:0",3,0,2,0,2,0,3,2,5,45,6,19930908,72000
"9188",1993,1994,7,"Thursday",1993-09-09,20:15:00,"Bremen","Bayern","1:0","0:0",1,0,0,0,2,0,1,0,8,21,2,19930909,72900
"9189",1993,1994,8,"Friday",1993-09-17,19:30:00,"Freiburg","K'lautern","2:3","0:1",2,3,0,1,0,2,5,1,45,13,4,19930917,70200
"9190",1993,1994,8,"Friday",1993-09-17,20:00:00,"Stuttgart","Köln","1:1","0:1",1,1,0,1,1,1,2,1,14,11,4,19930917,72000
"9191",1993,1994,8,"Friday",1993-09-17,20:00:00,"Leipzig","HSV","1:4","0:2",1,4,0,2,0,2,5,2,44,10,4,19930917,72000
"9192",1993,1994,8,"Saturday",1993-09-18,15:30:00,"Leverkusen","Frankfurt","2:2","0:0",2,2,0,0,1,1,4,0,36,5,1,19930918,55800
"9193",1993,1994,8,"Saturday",1993-09-18,15:30:00,"Schalke","Nürnberg","1:2","1:1",1,2,1,1,0,2,3,2,6,15,1,19930918,55800
"9194",1993,1994,8,"Saturday",1993-09-18,15:30:00,"Bayern","Wattenscheid","3:3","1:1",3,3,1,1,1,1,6,2,21,41,1,19930918,55800
"9195",1993,1994,8,"Saturday",1993-09-18,15:30:00,"Duisburg","Dortmund","2:2","1:1",2,2,1,1,1,1,4,2,22,16,1,19930918,55800
"9196",1993,1994,8,"Saturday",1993-09-18,15:30:00,"Dresden","Gladbach","2:1","1:1",2,1,1,1,2,0,3,2,42,20,1,19930918,55800
"9197",1993,1994,8,"Sunday",1993-09-19,18:00:00,"Karlsruhe","Bremen","0:3","0:1",0,3,0,1,0,2,3,1,4,8,7,19930919,64800
"9198",1993,1994,9,"Friday",1993-09-24,20:00:00,"HSV","Duisburg","0:1","0:0",0,1,0,0,0,2,1,0,10,22,4,19930924,72000
"9199",1993,1994,9,"Friday",1993-09-24,20:00:00,"Karlsruhe","Schalke","0:0","0:0",0,0,0,0,1,1,0,0,4,6,4,19930924,72000
"9200",1993,1994,9,"Friday",1993-09-24,20:00:00,"Frankfurt","Dresden","3:2","0:1",3,2,0,1,2,0,5,1,5,42,4,19930924,72000
"9201",1993,1994,9,"Saturday",1993-09-25,15:30:00,"Köln","Leipzig","3:1","0:0",3,1,0,0,2,0,4,0,11,44,1,19930925,55800
"9202",1993,1994,9,"Saturday",1993-09-25,15:30:00,"Dortmund","Bayern","1:1","0:1",1,1,0,1,1,1,2,1,16,21,1,19930925,55800
