;SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;Score90;Score45;Score90Home;Score90Guest;Score45Home;Score45Guest;PointsHome;PointsGuest;Aborted;Annulled;League
6586;1984;1985;6;Friday;;;FC Schalke 04;Eintracht Braunschweig;3:2;1:2;3;2;1;2;0;2;False;False;1. Bundesliga
6587;1984;1985;6;Saturday;;;Hamburger SV;1. FC Kaiserslautern;3:2;2:0;3;2;2;0;0;2;False;False;1. Bundesliga
6588;1984;1985;6;Saturday;;;Fortuna Düsseldorf;Werder Bremen;3:2;2:0;3;2;2;0;0;2;False;False;1. Bundesliga
6589;1984;1985;6;Saturday;;;Waldhof Mannheim;Bayer 05 Uerdingen;2:1;0:1;2;1;0;1;0;2;False;False;1. Bundesliga
6590;1984;1985;6;Saturday;;;1. FC Köln;Borussia Dortmund;6:1;2:1;6;1;2;1;0;2;False;False;1. Bundesliga
6591;1984;1985;6;Saturday;;;VfL Bochum;Bayer 04 Leverkusen;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6592;1984;1985;6;Saturday;;;Bor. Mönchengladbach;Karlsruher SC;3:3;0:1;3;3;0;1;1;1;False;False;1. Bundesliga
6593;1984;1985;7;Friday;;;Karlsruher SC;VfL Bochum;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
6594;1984;1985;7;Friday;;;Bayer 05 Uerdingen;Fortuna Düsseldorf;5:2;3:2;5;2;3;2;0;2;False;False;1. Bundesliga
6595;1984;1985;7;Friday;;;Borussia Dortmund;Bayer 04 Leverkusen;2:1;0:0;2;1;0;0;0;2;False;False;1. Bundesliga
6596;1984;1985;7;Saturday;;;Werder Bremen;Eintracht Frankfurt;3:3;2:1;3;3;2;1;1;1;False;False;1. Bundesliga
6597;1984;1985;7;Saturday;;;Arminia Bielefeld;FC Schalke 04;2:1;0:1;2;1;0;1;0;2;False;False;1. Bundesliga
6598;1984;1985;7;Saturday;;;Eintracht Braunschweig;Hamburger SV;3:1;1:1;3;1;1;1;0;2;False;False;1. Bundesliga
6599;1984;1985;7;Saturday;;;1. FC Kaiserslautern;Bor. Mönchengladbach;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
6600;1984;1985;7;Saturday;;;1. FC Köln;VfB Stuttgart;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6601;1984;1985;7;Saturday;;;Bayern München;Waldhof Mannheim;1:2;0:0;1;2;0;0;2;0;False;False;1. Bundesliga
6602;1984;1985;8;Wednesday;;;Hamburger SV;Arminia Bielefeld;4:0;3:0;4;0;3;0;0;2;False;False;1. Bundesliga
6603;1984;1985;8;Wednesday;;;Eintracht Frankfurt;Bayer 05 Uerdingen;3:2;3:0;3;2;3;0;0;2;False;False;1. Bundesliga
6604;1984;1985;8;Wednesday;;;Fortuna Düsseldorf;Bayern München;0:2;0:0;0;2;0;0;2;0;False;False;1. Bundesliga
6605;1984;1985;8;Wednesday;;;VfB Stuttgart;Borussia Dortmund;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
6606;1984;1985;8;Wednesday;;;Bayer 04 Leverkusen;Karlsruher SC;4:1;1:1;4;1;1;1;0;2;False;False;1. Bundesliga
6607;1984;1985;8;Wednesday;;;FC Schalke 04;Werder Bremen;2:2;1:1;2;2;1;1;1;1;False;False;1. Bundesliga
6608;1984;1985;8;Thursday;;;Bor. Mönchengladbach;Eintracht Braunschweig;10:0;5:0;10;0;5;0;0;2;False;False;1. Bundesliga
6609;1984;1985;8;Tuesday;;;VfL Bochum;1. FC Kaiserslautern;3:0;1:0;3;0;1;0;0;2;False;False;1. Bundesliga
6610;1984;1985;8;Saturday;;;Waldhof Mannheim;1. FC Köln;1:2;0:2;1;2;0;2;2;0;False;False;1. Bundesliga
6611;1984;1985;9;Friday;;;Eintracht Braunschweig;VfL Bochum;1:3;1:1;1;3;1;1;2;0;False;False;1. Bundesliga
6612;1984;1985;9;Friday;;;1. FC Kaiserslautern;Bayer 04 Leverkusen;3:3;1:2;3;3;1;2;1;1;False;False;1. Bundesliga
6613;1984;1985;9;Friday;;;Bayer 05 Uerdingen;FC Schalke 04;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6614;1984;1985;9;Saturday;;;Werder Bremen;Hamburger SV;5:2;1:1;5;2;1;1;0;2;False;False;1. Bundesliga
6615;1984;1985;9;Saturday;;;Arminia Bielefeld;Bor. Mönchengladbach;3:3;1:1;3;3;1;1;1;1;False;False;1. Bundesliga
6616;1984;1985;9;Saturday;;;1. FC Köln;Fortuna Düsseldorf;4:2;1:1;4;2;1;1;0;2;False;False;1. Bundesliga
6617;1984;1985;9;Saturday;;;Bayern München;Eintracht Frankfurt;4:2;3:0;4;2;3;0;0;2;False;False;1. Bundesliga
6618;1984;1985;9;Saturday;;;Borussia Dortmund;Karlsruher SC;0:2;0:0;0;2;0;0;2;0;False;False;1. Bundesliga
6619;1984;1985;9;Saturday;;;VfB Stuttgart;Waldhof Mannheim;3:0;1:0;3;0;1;0;0;2;False;False;1. Bundesliga
6620;1984;1985;9;Tuesday;;;VfL Bochum;1. FC Kaiserslautern;3:0;1:0;3;0;1;0;0;2;False;False;1. Bundesliga
6621;1984;1985;10;Friday;;;Karlsruher SC;1. FC Kaiserslautern;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6622;1984;1985;10;Friday;;;VfL Bochum;Arminia Bielefeld;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6623;1984;1985;10;Saturday;;;Waldhof Mannheim;Borussia Dortmund;1:2;0:1;1;2;0;1;2;0;False;False;1. Bundesliga
6624;1984;1985;10;Saturday;;;Hamburger SV;Bayer 05 Uerdingen;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6625;1984;1985;10;Saturday;;;Eintracht Frankfurt;1. FC Köln;1:4;0:2;1;4;0;2;2;0;False;False;1. Bundesliga
6626;1984;1985;10;Saturday;;;Fortuna Düsseldorf;VfB Stuttgart;2:2;2:2;2;2;2;2;1;1;False;False;1. Bundesliga
6627;1984;1985;10;Saturday;;;Bayer 04 Leverkusen;Eintracht Braunschweig;0:3;0:0;0;3;0;0;2;0;False;False;1. Bundesliga
6628;1984;1985;10;Saturday;;;Bor. Mönchengladbach;Werder Bremen;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6629;1984;1985;10;Saturday;;;FC Schalke 04;Bayern München;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
6630;1984;1985;11;Friday;;;Werder Bremen;VfL Bochum;2:2;1:0;2;2;1;0;1;1;False;False;1. Bundesliga
6631;1984;1985;11;Friday;;;VfB Stuttgart;Eintracht Frankfurt;4:2;2:1;4;2;2;1;0;2;False;False;1. Bundesliga
6632;1984;1985;11;Friday;;;Bayer 05 Uerdingen;Bor. Mönchengladbach;3:2;1:1;3;2;1;1;0;2;False;False;1. Bundesliga
6633;1984;1985;11;Saturday;;;Waldhof Mannheim;Fortuna Düsseldorf;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
6634;1984;1985;11;Saturday;;;Arminia Bielefeld;Bayer 04 Leverkusen;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6635;1984;1985;11;Saturday;;;Eintracht Braunschweig;Karlsruher SC;3:1;2:0;3;1;2;0;0;2;False;False;1. Bundesliga
6636;1984;1985;11;Saturday;;;1. FC Köln;FC Schalke 04;4:1;1:0;4;1;1;0;0;2;False;False;1. Bundesliga
6637;1984;1985;11;Saturday;;;Bayern München;Hamburger SV;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6638;1984;1985;11;Saturday;;;Borussia Dortmund;1. FC Kaiserslautern;0:3;0:1;0;3;0;1;2;0;False;False;1. Bundesliga
6639;1984;1985;12;Friday;;;Fortuna Düsseldorf;Borussia Dortmund;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6640;1984;1985;12;Friday;;;1. FC Kaiserslautern;Eintracht Braunschweig;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
6641;1984;1985;12;Friday;;;VfL Bochum;Bayer 05 Uerdingen;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
6642;1984;1985;12;Saturday;;;Hamburger SV;1. FC Köln;3:1;1:1;3;1;1;1;0;2;False;False;1. Bundesliga
6643;1984;1985;12;Saturday;;;Eintracht Frankfurt;Waldhof Mannheim;7:2;4:1;7;2;4;1;0;2;False;False;1. Bundesliga
6644;1984;1985;12;Saturday;;;Karlsruher SC;Arminia Bielefeld;4:0;2:0;4;0;2;0;0;2;False;False;1. Bundesliga
6645;1984;1985;12;Saturday;;;Bayer 04 Leverkusen;Werder Bremen;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6646;1984;1985;12;Saturday;;;FC Schalke 04;VfB Stuttgart;4:3;4:0;4;3;4;0;0;2;False;False;1. Bundesliga
6647;1984;1985;12;Tuesday;;;Bor. Mönchengladbach;Bayern München;3:2;3:1;3;2;3;1;0;2;False;False;1. Bundesliga
6648;1984;1985;13;Tuesday;;;VfB Stuttgart;Hamburger SV;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6649;1984;1985;13;Tuesday;;;Bayer 05 Uerdingen;Bayer 04 Leverkusen;2:1;2:0;2;1;2;0;0;2;False;False;1. Bundesliga
6650;1984;1985;13;Tuesday;;;Borussia Dortmund;Eintracht Braunschweig;3:1;2:1;3;1;2;1;0;2;False;False;1. Bundesliga
6651;1984;1985;13;Wednesday;;;Werder Bremen;Karlsruher SC;7:1;4:1;7;1;4;1;0;2;False;False;1. Bundesliga
6652;1984;1985;13;Wednesday;;;Arminia Bielefeld;1. FC Kaiserslautern;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6653;1984;1985;13;Wednesday;;;Fortuna Düsseldorf;Eintracht Frankfurt;3:1;1:1;3;1;1;1;0;2;False;False;1. Bundesliga
6654;1984;1985;13;Wednesday;;;1. FC Köln;Bor. Mönchengladbach;1:5;0:4;1;5;0;4;2;0;False;False;1. Bundesliga
6655;1984;1985;13;Wednesday;;;Bayern München;VfL Bochum;2:2;2:2;2;2;2;2;1;1;False;False;1. Bundesliga
6656;1984;1985;13;Saturday;;;Waldhof Mannheim;FC Schalke 04;5:2;1:1;5;2;1;1;0;2;False;False;1. Bundesliga
6657;1984;1985;14;Saturday;;;Hamburger SV;Waldhof Mannheim;5:2;4:0;5;2;4;0;0;2;False;False;1. Bundesliga
6658;1984;1985;14;Saturday;;;Eintracht Frankfurt;Borussia Dortmund;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
6659;1984;1985;14;Saturday;;;Eintracht Braunschweig;Arminia Bielefeld;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6660;1984;1985;14;Saturday;;;1. FC Kaiserslautern;Werder Bremen;2:2;0:1;2;2;0;1;1;1;False;False;1. Bundesliga
6661;1984;1985;14;Saturday;;;Karlsruher SC;Bayer 05 Uerdingen;0:4;0:1;0;4;0;1;2;0;False;False;1. Bundesliga
6662;1984;1985;14;Saturday;;;Bayer 04 Leverkusen;Bayern München;3:0;1:0;3;0;1;0;0;2;False;False;1. Bundesliga
6663;1984;1985;14;Saturday;;;VfL Bochum;1. FC Köln;1:3;0:1;1;3;0;1;2;0;False;False;1. Bundesliga
6664;1984;1985;14;Saturday;;;Bor. Mönchengladbach;VfB Stuttgart;2:1;0:1;2;1;0;1;0;2;False;False;1. Bundesliga
6665;1984;1985;14;Saturday;;;FC Schalke 04;Fortuna Düsseldorf;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
6666;1984;1985;15;Saturday;;;Waldhof Mannheim;Bor. Mönchengladbach;1:3;0:3;1;3;0;3;2;0;False;False;1. Bundesliga
6667;1984;1985;15;Saturday;;;Werder Bremen;Eintracht Braunschweig;4:1;3:1;4;1;3;1;0;2;False;False;1. Bundesliga
6668;1984;1985;15;Saturday;;;Fortuna Düsseldorf;Hamburger SV;4:2;0:2;4;2;0;2;0;2;False;False;1. Bundesliga
6669;1984;1985;15;Saturday;;;VfB Stuttgart;VfL Bochum;1:2;1:2;1;2;1;2;2;0;False;False;1. Bundesliga
6670;1984;1985;15;Saturday;;;Bayern München;Karlsruher SC;6:2;3:1;6;2;3;1;0;2;False;False;1. Bundesliga
6671;1984;1985;15;Saturday;;;FC Schalke 04;Eintracht Frankfurt;1:3;1:0;1;3;1;0;2;0;False;False;1. Bundesliga
6672;1984;1985;15;Tuesday;;;Bayer 05 Uerdingen;1. FC Kaiserslautern;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
6673;1984;1985;15;Tuesday;;;1. FC Köln;Bayer 04 Leverkusen;3:1;1:0;3;1;1;0;0;2;False;False;1. Bundesliga
6674;1984;1985;15;Saturday;;;Arminia Bielefeld;Borussia Dortmund;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
6675;1984;1985;16;Friday;;;Bayer 04 Leverkusen;VfB Stuttgart;0:2;0:1;0;2;0;1;2;0;False;False;1. Bundesliga
6676;1984;1985;16;Friday;;;Bor. Mönchengladbach;Fortuna Düsseldorf;0:2;0:1;0;2;0;1;2;0;False;False;1. Bundesliga
6677;1984;1985;16;Friday;;;VfL Bochum;Waldhof Mannheim;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
6678;1984;1985;16;Saturday;;;Hamburger SV;Eintracht Frankfurt;2:0;0:0;2;0;0;0;0;2;False;False;1. Bundesliga
6679;1984;1985;16;Saturday;;;Arminia Bielefeld;Werder Bremen;3:4;2:2;3;4;2;2;2;0;False;False;1. Bundesliga
6680;1984;1985;16;Saturday;;;Eintracht Braunschweig;Bayer 05 Uerdingen;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6681;1984;1985;16;Saturday;;;Karlsruher SC;1. FC Köln;1:4;0:1;1;4;0;1;2;0;False;False;1. Bundesliga
6682;1984;1985;16;Saturday;;;Borussia Dortmund;FC Schalke 04;4:1;2:0;4;1;2;0;0;2;False;False;1. Bundesliga
6683;1984;1985;16;Saturday;;;1. FC Kaiserslautern;Bayern München;0:1;0:1;0;1;0;1;2;0;False;False;1. Bundesliga
6684;1984;1985;16;Tuesday;;;1. FC Köln;Bayer 04 Leverkusen;3:1;1:0;3;1;1;0;0;2;False;False;1. Bundesliga
6685;1984;1985;17;Friday;;;Werder Bremen;Borussia Dortmund;6:0;3:0;6;0;3;0;0;2;False;False;1. Bundesliga
6686;1984;1985;17;Saturday;;;Waldhof Mannheim;Bayer 04 Leverkusen;2:1;1:0;2;1;1;0;0;2;False;False;1. Bundesliga
6687;1984;1985;17;Saturday;;;Eintracht Frankfurt;Bor. Mönchengladbach;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
6688;1984;1985;17;Saturday;;;Fortuna Düsseldorf;VfL Bochum;0:2;0:2;0;2;0;2;2;0;False;False;1. Bundesliga
6689;1984;1985;17;Saturday;;;VfB Stuttgart;Karlsruher SC;5:0;3:0;5;0;3;0;0;2;False;False;1. Bundesliga
6690;1984;1985;17;Saturday;;;1. FC Köln;1. FC Kaiserslautern;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
6691;1984;1985;17;Saturday;;;Bayern München;Eintracht Braunschweig;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
6692;1984;1985;17;Saturday;;;Bayer 05 Uerdingen;Arminia Bielefeld;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
6693;1984;1985;17;Saturday;;;FC Schalke 04;Hamburger SV;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
6694;1984;1985;17;Tuesday;;;Bor. Mönchengladbach;Bayern München;3:2;3:1;3;2;3;1;0;2;False;False;1. Bundesliga
6695;1984;1985;17;Saturday;;;Waldhof Mannheim;1. FC Köln;1:2;0:2;1;2;0;2;2;0;False;False;1. Bundesliga
6696;1984;1985;17;Saturday;;;Waldhof Mannheim;FC Schalke 04;5:2;1:1;5;2;1;1;0;2;False;False;1. Bundesliga
6697;1984;1985;18;Friday;;;1. FC Köln;Eintracht Braunschweig;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
6698;1984;1985;18;Saturday;;;Waldhof Mannheim;Karlsruher SC;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
6699;1984;1985;18;Saturday;;;Bayer 05 Uerdingen;Werder Bremen;3:1;1:0;3;1;1;0;0;2;False;False;1. Bundesliga
6700;1984;1985;18;Saturday;;;Bayern München;Arminia Bielefeld;3:3;2:1;3;3;2;1;1;1;False;False;1. Bundesliga
6701;1984;1985;18;Saturday;;;VfB Stuttgart;1. FC Kaiserslautern;5:0;4:0;5;0;4;0;0;2;False;False;1. Bundesliga
6702;1984;1985;18;Saturday;;;Fortuna Düsseldorf;Bayer 04 Leverkusen;3:2;0:0;3;2;0;0;0;2;False;False;1. Bundesliga
6703;1984;1985;18;Saturday;;;Eintracht Frankfurt;VfL Bochum;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
6704;1984;1985;18;Saturday;;;FC Schalke 04;Bor. Mönchengladbach;4:1;1:0;4;1;1;0;0;2;False;False;1. Bundesliga
6705;1984;1985;18;Saturday;;;Hamburger SV;Borussia Dortmund;4:2;2:1;4;2;2;1;0;2;False;False;1. Bundesliga
6706;1984;1985;19;Saturday;;;Karlsruher SC;Fortuna Düsseldorf;2:2;1:0;2;2;1;0;1;1;False;False;1. Bundesliga
6707;1984;1985;19;Saturday;;;Eintracht Braunschweig;VfB Stuttgart;3:1;1:0;3;1;1;0;0;2;False;False;1. Bundesliga
6708;1984;1985;19;Saturday;;;Werder Bremen;Bayern München;4:2;2:1;4;2;2;1;0;2;False;False;1. Bundesliga
6709;1984;1985;19;Saturday;;;VfL Bochum;FC Schalke 04;0:1;0:1;0;1;0;1;2;0;False;False;1. Bundesliga
6710;1984;1985;19;Tuesday;;;Bayer 04 Leverkusen;Eintracht Frankfurt;3:1;1:0;3;1;1;0;0;2;False;False;1. Bundesliga
6711;1984;1985;19;Tuesday;;;1. FC Kaiserslautern;Waldhof Mannheim;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6712;1984;1985;19;Wednesday;;;Arminia Bielefeld;1. FC Köln;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
6713;1984;1985;19;Tuesday;;;Bor. Mönchengladbach;Hamburger SV;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
6714;1984;1985;19;Tuesday;;;Borussia Dortmund;Bayer 05 Uerdingen;4:0;1:0;4;0;1;0;0;2;False;False;1. Bundesliga
6715;1984;1985;19;Saturday;;;Arminia Bielefeld;Borussia Dortmund;3:0;2:0;3;0;2;0;0;2;False;False;1. Bundesliga
6716;1984;1985;19;Saturday;;;Eintracht Frankfurt;Karlsruher SC;4:2;2:2;4;2;2;2;0;2;False;False;1. Bundesliga
6717;1984;1985;20;Saturday;;;Eintracht Frankfurt;Karlsruher SC;4:2;2:2;4;2;2;2;0;2;False;False;1. Bundesliga
6718;1984;1985;20;Tuesday;;;Bayern München;Bayer 05 Uerdingen;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
6719;1984;1985;20;Wednesday;;;VfB Stuttgart;Arminia Bielefeld;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
6720;1984;1985;20;Tuesday;;;FC Schalke 04;Bayer 04 Leverkusen;4:2;2:0;4;2;2;0;0;2;False;False;1. Bundesliga
6721;1984;1985;20;Tuesday;;;Hamburger SV;VfL Bochum;3:1;2:0;3;1;2;0;0;2;False;False;1. Bundesliga
6722;1984;1985;20;Thursday;;;Waldhof Mannheim;Eintracht Braunschweig;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
6723;1984;1985;20;Thursday;;;1. FC Köln;Werder Bremen;3:2;1:0;3;2;1;0;0;2;False;False;1. Bundesliga
6724;1984;1985;20;Thursday;;;Fortuna Düsseldorf;1. FC Kaiserslautern;1:0;1:0;1;0;1;0;0;2;False;False;1. Bundesliga
6725;1984;1985;20;Thursday;;;Bor. Mönchengladbach;Borussia Dortmund;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6726;1984;1985;21;Saturday;;;Bayer 04 Leverkusen;Hamburger SV;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
6727;1984;1985;21;Saturday;;;1. FC Kaiserslautern;Eintracht Frankfurt;2:1;2:0;2;1;2;0;0;2;False;False;1. Bundesliga
6728;1984;1985;21;Saturday;;;Eintracht Braunschweig;Fortuna Düsseldorf;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
6729;1984;1985;21;Saturday;;;Arminia Bielefeld;Waldhof Mannheim;0:1;0:1;0;1;0;1;2;0;False;False;1. Bundesliga
6730;1984;1985;21;Saturday;;;Werder Bremen;VfB Stuttgart;3:1;3:0;3;1;3;0;0;2;False;False;1. Bundesliga
6731;1984;1985;21;Saturday;;;Bayer 05 Uerdingen;1. FC Köln;2:1;1:1;2;1;1;1;0;2;False;False;1. Bundesliga
6732;1984;1985;21;Saturday;;;Borussia Dortmund;Bayern München;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
6733;1984;1985;21;Tuesday;;;VfL Bochum;Bor. Mönchengladbach;0:2;0:0;0;2;0;0;2;0;False;False;1. Bundesliga
6734;1984;1985;21;Thursday;;;Karlsruher SC;FC Schalke 04;2:2;0:0;2;2;0;0;1;1;False;False;1. Bundesliga
6735;1984;1985;21;Tuesday;;;Bayer 04 Leverkusen;Eintracht Frankfurt;3:1;1:0;3;1;1;0;0;2;False;False;1. Bundesliga
6736;1984;1985;22;Friday;;;FC Schalke 04;1. FC Kaiserslautern;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
6737;1984;1985;22;Friday;;;VfB Stuttgart;Bayer 05 Uerdingen;5:2;0:1;5;2;0;1;0;2;False;False;1. Bundesliga
6738;1984;1985;22;Saturday;;;Waldhof Mannheim;Werder Bremen;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6739;1984;1985;22;Saturday;;;Fortuna Düsseldorf;Arminia Bielefeld;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
6740;1984;1985;22;Saturday;;;Eintracht Frankfurt;Eintracht Braunschweig;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
6741;1984;1985;22;Saturday;;;Hamburger SV;Karlsruher SC;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6742;1984;1985;22;Saturday;;;Bor. Mönchengladbach;Bayer 04 Leverkusen;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6743;1984;1985;22;Saturday;;;1. FC Köln;Bayern München;0:2;0:1;0;2;0;1;2;0;False;False;1. Bundesliga
6744;1984;1985;22;Saturday;;;VfL Bochum;Borussia Dortmund;4:1;0:0;4;1;0;0;0;2;False;False;1. Bundesliga
6745;1984;1985;22;Tuesday;;;FC Schalke 04;Bayer 04 Leverkusen;4:2;2:0;4;2;2;0;0;2;False;False;1. Bundesliga
6746;1984;1985;22;Tuesday;;;1. FC Kaiserslautern;Waldhof Mannheim;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6747;1984;1985;22;Wednesday;;;Arminia Bielefeld;1. FC Köln;1:0;0:0;1;0;0;0;0;2;False;False;1. Bundesliga
6748;1984;1985;23;Saturday;;;Arminia Bielefeld;Eintracht Frankfurt;2:2;1:0;2;2;1;0;1;1;False;False;1. Bundesliga
6749;1984;1985;23;Saturday;;;Werder Bremen;Fortuna Düsseldorf;2:1;2:0;2;1;2;0;0;2;False;False;1. Bundesliga
6750;1984;1985;23;Saturday;;;Bayer 05 Uerdingen;Waldhof Mannheim;2:2;1:0;2;2;1;0;1;1;False;False;1. Bundesliga
6751;1984;1985;23;Saturday;;;Bayern München;VfB Stuttgart;3:2;0:1;3;2;0;1;0;2;False;False;1. Bundesliga
6752;1984;1985;23;Saturday;;;Borussia Dortmund;1. FC Köln;2:0;0:0;2;0;0;0;0;2;False;False;1. Bundesliga
6753;1984;1985;23;Saturday;;;Bayer 04 Leverkusen;VfL Bochum;1:1;1:1;1;1;1;1;1;1;False;False;1. Bundesliga
6754;1984;1985;23;Saturday;;;Karlsruher SC;Bor. Mönchengladbach;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
6755;1984;1985;23;Saturday;;;Eintracht Braunschweig;FC Schalke 04;4:2;0:0;4;2;0;0;0;2;False;False;1. Bundesliga
6756;1984;1985;23;Tuesday;;;1. FC Kaiserslautern;Hamburger SV;1:1;1:0;1;1;1;0;1;1;False;False;1. Bundesliga
6757;1984;1985;23;Tuesday;;;Bor. Mönchengladbach;Hamburger SV;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
6758;1984;1985;24;Friday;;;VfL Bochum;Karlsruher SC;5:2;1:2;5;2;1;2;0;2;False;False;1. Bundesliga
6759;1984;1985;24;Saturday;;;Eintracht Frankfurt;Werder Bremen;1:3;1:1;1;3;1;1;2;0;False;False;1. Bundesliga
6760;1984;1985;24;Saturday;;;FC Schalke 04;Arminia Bielefeld;3:0;1:0;3;0;1;0;0;2;False;False;1. Bundesliga
6761;1984;1985;24;Saturday;;;Hamburger SV;Eintracht Braunschweig;5:0;4:0;5;0;4;0;0;2;False;False;1. Bundesliga
6762;1984;1985;24;Saturday;;;Bor. Mönchengladbach;1. FC Kaiserslautern;7:0;2:0;7;0;2;0;0;2;False;False;1. Bundesliga
6763;1984;1985;24;Saturday;;;VfB Stuttgart;1. FC Köln;3:1;2:1;3;1;2;1;0;2;False;False;1. Bundesliga
6764;1984;1985;24;Saturday;;;Waldhof Mannheim;Bayern München;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6765;1984;1985;24;Saturday;;;Fortuna Düsseldorf;Bayer 05 Uerdingen;2:2;0:1;2;2;0;1;1;1;False;False;1. Bundesliga
6766;1984;1985;24;Saturday;;;Bayer 04 Leverkusen;Borussia Dortmund;0:1;0:0;0;1;0;0;2;0;False;False;1. Bundesliga
6767;1984;1985;25;Saturday;;;Arminia Bielefeld;Hamburger SV;4:1;1:0;4;1;1;0;0;2;False;False;1. Bundesliga
6768;1984;1985;25;Saturday;;;Bayer 05 Uerdingen;Eintracht Frankfurt;1:1;0:0;1;1;0;0;1;1;False;False;1. Bundesliga
6769;1984;1985;25;Saturday;;;Bayern München;Fortuna Düsseldorf;6:0;2:0;6;0;2;0;0;2;False;False;1. Bundesliga
6770;1984;1985;25;Saturday;;;1. FC Köln;Waldhof Mannheim;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6771;1984;1985;25;Saturday;;;Borussia Dortmund;VfB Stuttgart;4:1;2:1;4;1;2;1;0;2;False;False;1. Bundesliga
6772;1984;1985;25;Saturday;;;Karlsruher SC;Bayer 04 Leverkusen;0:0;0:0;0;0;0;0;1;1;False;False;1. Bundesliga
6773;1984;1985;25;Saturday;;;Eintracht Braunschweig;Bor. Mönchengladbach;0:4;0:1;0;4;0;1;2;0;False;False;1. Bundesliga
6774;1984;1985;25;Saturday;;;Werder Bremen;FC Schalke 04;2:1;1:0;2;1;1;0;0;2;False;False;1. Bundesliga
6775;1984;1985;25;Tuesday;;;1. FC Kaiserslautern;VfL Bochum;5:2;1:0;5;2;1;0;0;2;False;False;1. Bundesliga
6776;1984;1985;26;Wednesday;;;Waldhof Mannheim;VfB Stuttgart;1:1;0:1;1;1;0;1;1;1;False;False;1. Bundesliga
6777;1984;1985;26;Wednesday;;;Hamburger SV;Werder Bremen;2:0;1:0;2;0;1;0;0;2;False;False;1. Bundesliga
